Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:22:40.897000,K MAGNUSSEN,20,,3.0,1.0,,0 days 00:21:43.191000,0 days 00:00:35.435000,0 days 00:00:47.674000,0 days 00:01:38.631000,0 days 00:20:14.592000,0 days 00:21:02.266000,0 days 00:22:41.029000,234.0,244.0,,263.0,False,HYPERSOFT,2.0,True,Haas F1 Team,0 days 00:19:39.136000,2018-09-15 13:04:39.187,1,,False,,False,False,16.0,2018,Singapore Grand Prix,False
0 days 00:28:11.611000,K MAGNUSSEN,20,,4.0,2.0,0 days 00:26:01.399000,,,0 days 00:00:53.935000,0 days 00:00:42.653000,,0 days 00:27:28.980000,0 days 00:28:11.717000,265.0,231.0,261.0,,False,HYPERSOFT,1.0,True,Haas F1 Team,0 days 00:22:40.897000,2018-09-15 13:07:40.948,1,,False,,False,False,16.0,2018,Singapore Grand Prix,False
0 days 00:29:51.255000,K MAGNUSSEN,20,0 days 00:01:39.644000,5.0,2.0,,,0 days 00:00:27.216000,0 days 00:00:38.369000,0 days 00:00:34.059000,0 days 00:28:38.827000,0 days 00:29:17.196000,0 days 00:29:51.255000,308.0,273.0,257.0,301.0,True,HYPERSOFT,2.0,True,Haas F1 Team,0 days 00:28:11.611000,2018-09-15 13:13:11.662,1,,False,,False,True,16.0,2018,Singapore Grand Prix,False
0 days 00:32:10.182000,K MAGNUSSEN,20,0 days 00:02:18.927000,6.0,2.0,,0 days 00:32:02.343000,0 days 00:00:36.062000,0 days 00:00:47.580000,0 days 00:00:55.285000,0 days 00:30:27.317000,0 days 00:31:14.897000,0 days 00:32:10.182000,207.0,164.0,,230.0,False,HYPERSOFT,3.0,True,Haas F1 Team,0 days 00:29:51.255000,2018-09-15 13:14:51.306,1,,False,,False,False,16.0,2018,Singapore Grand Prix,False
0 days 00:19:26.303000,B HARTLEY,28,,1.0,1.0,0 days 00:17:04.869000,,,0 days 00:00:54.180000,0 days 00:00:50.657000,,0 days 00:18:36.093000,0 days 00:19:26.390000,261.0,251.0,253.0,,False,HYPERSOFT,1.0,True,Toro Rosso,0 days 00:17:04.869000,2018-09-15 13:02:04.920,1,,False,,False,False,17.0,2018,Singapore Grand Prix,False
0 days 00:21:07.329000,B HARTLEY,28,0 days 00:01:41.026000,2.0,1.0,,,0 days 00:00:27.492000,0 days 00:00:38.866000,0 days 00:00:34.668000,0 days 00:19:53.795000,0 days 00:20:32.661000,0 days 00:21:07.329000,308.0,271.0,255.0,301.0,True,HYPERSOFT,2.0,True,Toro Rosso,0 days 00:19:26.303000,2018-09-15 13:04:26.354,1,,False,,False,True,17.0,2018,Singapore Grand Prix,False
0 days 00:23:32.466000,B HARTLEY,28,0 days 00:02:25.137000,3.0,1.0,,,0 days 00:00:35.218000,0 days 00:00:51.304000,0 days 00:00:58.615000,0 days 00:21:42.547000,0 days 00:22:33.851000,0 days 00:23:32.466000,264.0,239.0,252.0,278.0,False,HYPERSOFT,3.0,True,Toro Rosso,0 days 00:21:07.329000,2018-09-15 13:06:07.380,1,,False,,False,True,17.0,2018,Singapore Grand Prix,False
0 days 00:25:12.831000,B HARTLEY,28,0 days 00:01:40.365000,4.0,1.0,,,0 days 00:00:27.536000,0 days 00:00:38.521000,0 days 00:00:34.308000,0 days 00:24:00.002000,0 days 00:24:38.523000,0 days 00:25:12.831000,306.0,268.0,253.0,297.0,True,HYPERSOFT,4.0,True,Toro Rosso,0 days 00:23:32.466000,2018-09-15 13:08:32.517,1,,False,,False,True,17.0,2018,Singapore Grand Prix,False
0 days 00:27:17.997000,B HARTLEY,28,0 days 00:02:05.166000,5.0,1.0,,0 days 00:27:10.276000,0 days 00:00:31.918000,0 days 00:00:44.421000,0 days 00:00:48.827000,0 days 00:25:44.749000,0 days 00:26:29.170000,0 days 00:27:17.997000,259.0,238.0,,280.0,False,HYPERSOFT,5.0,True,Toro Rosso,0 days 00:25:12.831000,2018-09-15 13:10:12.882,1,,False,,False,False,17.0,2018,Singapore Grand Prix,False
0 days 00:32:07.546000,B HARTLEY,28,,6.0,2.0,0 days 00:29:53.366000,,,0 days 00:00:49.239000,0 days 00:00:50.176000,,0 days 00:31:17.370000,0 days 00:32:07.672000,246.0,241.0,255.0,,False,HYPERSOFT,1.0,True,Toro Rosso,0 days 00:27:17.997000,2018-09-15 13:12:18.048,1,,False,,False,False,17.0,2018,Singapore Grand Prix,False
0 days 00:33:47.355000,B HARTLEY,28,0 days 00:01:39.809000,7.0,2.0,,,0 days 00:00:27.324000,0 days 00:00:38.400000,0 days 00:00:34.085000,0 days 00:32:34.870000,0 days 00:33:13.270000,0 days 00:33:47.355000,305.0,266.0,254.0,298.0,True,HYPERSOFT,2.0,True,Toro Rosso,0 days 00:32:07.546000,2018-09-15 13:17:07.597,12,,False,,False,True,17.0,2018,Singapore Grand Prix,False
0 days 00:36:00.746000,B HARTLEY,28,0 days 00:02:13.391000,8.0,2.0,,0 days 00:35:53.049000,0 days 00:00:35.179000,0 days 00:00:46.927000,0 days 00:00:51.285000,0 days 00:34:22.534000,0 days 00:35:09.461000,0 days 00:36:00.746000,224.0,239.0,,266.0,False,HYPERSOFT,3.0,True,Toro Rosso,0 days 00:33:47.355000,2018-09-15 13:18:47.406,21,,False,,False,False,17.0,2018,Singapore Grand Prix,False
0 days 00:19:20.044000,S VANDOORNE,2,,1.0,,0 days 00:17:08.667000,,,0 days 00:00:51.596000,0 days 00:00:45.619000,,0 days 00:18:34.466000,0 days 00:19:20.137000,286.0,253.0,256.0,,False,nan,,True,McLaren,0 days 00:17:08.667000,2018-09-15 13:02:08.718,1,,False,,False,False,18.0,2018,Singapore Grand Prix,False
0 days 00:21:00.353000,S VANDOORNE,2,0 days 00:01:40.309000,2.0,1.0,,,0 days 00:00:27.321000,0 days 00:00:38.648000,0 days 00:00:34.340000,0 days 00:19:47.365000,0 days 00:20:26.013000,0 days 00:21:00.353000,309.0,272.0,257.0,300.0,True,HYPERSOFT,1.0,True,McLaren,0 days 00:19:20.044000,2018-09-15 13:04:20.095,1,,False,,False,True,18.0,2018,Singapore Grand Prix,False
0 days 00:23:27.444000,S VANDOORNE,2,0 days 00:02:27.091000,3.0,1.0,,,0 days 00:00:36.772000,0 days 00:00:55.553000,0 days 00:00:54.766000,0 days 00:21:37.125000,0 days 00:22:32.678000,0 days 00:23:27.444000,264.0,244.0,256.0,285.0,False,HYPERSOFT,2.0,True,McLaren,0 days 00:21:00.353000,2018-09-15 13:06:00.404,1,,False,,False,True,18.0,2018,Singapore Grand Prix,False
0 days 00:25:07.845000,S VANDOORNE,2,0 days 00:01:40.401000,4.0,1.0,,,0 days 00:00:27.305000,0 days 00:00:38.798000,0 days 00:00:34.298000,0 days 00:23:54.749000,0 days 00:24:33.547000,0 days 00:25:07.845000,309.0,273.0,260.0,301.0,False,HYPERSOFT,3.0,True,McLaren,0 days 00:23:27.444000,2018-09-15 13:08:27.495,1,,False,,False,True,18.0,2018,Singapore Grand Prix,False
0 days 00:27:14.698000,S VANDOORNE,2,0 days 00:02:06.853000,5.0,1.0,,0 days 00:27:06.947000,0 days 00:00:31.755000,0 days 00:00:46.501000,0 days 00:00:48.597000,0 days 00:25:39.600000,0 days 00:26:26.101000,0 days 00:27:14.698000,263.0,241.0,,284.0,False,HYPERSOFT,4.0,True,McLaren,0 days 00:25:07.845000,2018-09-15 13:10:07.896,1,,False,,False,False,18.0,2018,Singapore Grand Prix,False
0 days 00:31:52.695000,S VANDOORNE,2,,6.0,2.0,0 days 00:29:39.834000,,,0 days 00:00:49.047000,0 days 00:00:51.331000,,0 days 00:31:01.365000,0 days 00:31:52.778000,289.0,257.0,260.0,,False,HYPERSOFT,1.0,True,McLaren,0 days 00:27:14.698000,2018-09-15 13:12:14.749,1,,False,,False,False,18.0,2018,Singapore Grand Prix,False
0 days 00:33:32.559000,S VANDOORNE,2,0 days 00:01:39.864000,7.0,2.0,,,0 days 00:00:27.119000,0 days 00:00:38.705000,0 days 00:00:34.040000,0 days 00:32:19.814000,0 days 00:32:58.519000,0 days 00:33:32.559000,310.0,272.0,260.0,301.0,True,HYPERSOFT,2.0,True,McLaren,0 days 00:31:52.695000,2018-09-15 13:16:52.746,1,,False,,False,True,18.0,2018,Singapore Grand Prix,False
0 days 00:35:44.629000,S VANDOORNE,2,,8.0,2.0,,0 days 00:35:44.629000,0 days 00:00:35.699000,0 days 00:00:49.507000,,0 days 00:34:08.261000,0 days 00:34:57.786000,,249.0,238.0,,266.0,False,HYPERSOFT,3.0,True,McLaren,0 days 00:33:32.559000,2018-09-15 13:18:32.610,12,,False,,False,False,18.0,2018,Singapore Grand Prix,False
0 days 00:19:22.646000,S SIROTKIN,35,,1.0,,0 days 00:17:17.886000,,,0 days 00:00:44.802000,0 days 00:00:46.945000,,0 days 00:18:36.284000,0 days 00:19:22.796000,286.0,259.0,258.0,,False,nan,,True,Williams,0 days 00:17:17.886000,2018-09-15 13:02:17.937,1,,False,,False,False,19.0,2018,Singapore Grand Prix,False
0 days 00:21:05.370000,S SIROTKIN,35,0 days 00:01:42.724000,2.0,1.0,,,0 days 00:00:27.509000,0 days 00:00:40.026000,0 days 00:00:35.189000,0 days 00:19:50.155000,0 days 00:20:30.181000,0 days 00:21:05.370000,318.0,277.0,260.0,305.0,True,HYPERSOFT,1.0,True,Williams,0 days 00:19:22.646000,2018-09-15 13:04:22.697,1,,False,,False,True,19.0,2018,Singapore Grand Prix,False
0 days 00:23:48.070000,S SIROTKIN,35,,3.0,1.0,,,0 days 00:00:41.789000,0 days 00:00:59.398000,0 days 00:01:01.521000,0 days 00:21:47.239000,0 days 00:22:46.549000,0 days 00:23:48.154000,220.0,247.0,261.0,238.0,False,HYPERSOFT,2.0,True,Williams,0 days 00:21:05.370000,2018-09-15 13:06:05.421,1,,False,,False,False,19.0,2018,Singapore Grand Prix,False
0 days 00:25:29.473000,S SIROTKIN,35,0 days 00:01:41.403000,4.0,1.0,,,0 days 00:00:27.488000,0 days 00:00:39.154000,0 days 00:00:34.761000,0 days 00:24:15.558000,0 days 00:24:54.712000,0 days 00:25:29.473000,315.0,276.0,254.0,307.0,True,HYPERSOFT,3.0,True,Williams,0 days 00:23:48.070000,2018-09-15 13:08:48.121,1,,False,,False,True,19.0,2018,Singapore Grand Prix,False
0 days 00:28:19.206000,S SIROTKIN,35,,5.0,1.0,,0 days 00:27:22.839000,0 days 00:00:31.877000,0 days 00:00:43.481000,0 days 00:01:34.385000,0 days 00:26:01.351000,0 days 00:26:44.821000,0 days 00:28:19.328000,287.0,252.0,,235.0,False,HYPERSOFT,4.0,True,Williams,0 days 00:25:29.473000,2018-09-15 13:10:29.524,1,,False,,False,False,19.0,2018,Singapore Grand Prix,False
0 days 00:32:56.053000,S SIROTKIN,35,,6.0,2.0,0 days 00:31:03.622000,,,0 days 00:00:41.709000,0 days 00:00:38.438000,,0 days 00:32:17.615000,0 days 00:32:56.145000,283.0,261.0,262.0,,False,HYPERSOFT,1.0,True,Williams,0 days 00:28:19.206000,2018-09-15 13:13:19.257,1,,False,,False,False,19.0,2018,Singapore Grand Prix,False
0 days 00:34:37.316000,S SIROTKIN,35,0 days 00:01:41.263000,7.0,2.0,,,0 days 00:00:27.455000,0 days 00:00:39.277000,0 days 00:00:34.531000,0 days 00:33:23.508000,0 days 00:34:02.785000,0 days 00:34:37.316000,316.0,276.0,259.0,306.0,True,HYPERSOFT,2.0,True,Williams,0 days 00:32:56.053000,2018-09-15 13:17:56.104,12,,False,,False,True,19.0,2018,Singapore Grand Prix,False
0 days 00:36:57.551000,S SIROTKIN,35,0 days 00:02:20.235000,8.0,2.0,,0 days 00:36:49.851000,0 days 00:00:36.280000,0 days 00:00:50.660000,0 days 00:00:53.295000,0 days 00:35:13.596000,0 days 00:36:04.256000,0 days 00:36:57.551000,226.0,168.0,,211.0,False,HYPERSOFT,3.0,True,Williams,0 days 00:34:37.316000,2018-09-15 13:19:37.367,1,,False,,False,False,19.0,2018,Singapore Grand Prix,False
0 days 00:20:06.302000,L STROLL,18,,1.0,1.0,0 days 00:18:18.423000,,,0 days 00:00:41.326000,0 days 00:00:36.830000,,0 days 00:19:29.487000,0 days 00:20:06.398000,282.0,252.0,259.0,,False,HYPERSOFT,1.0,True,Williams,0 days 00:18:18.423000,2018-09-15 13:03:18.474,1,,False,,False,False,20.0,2018,Singapore Grand Prix,False
0 days 00:21:47.636000,L STROLL,18,0 days 00:01:41.334000,2.0,1.0,,,0 days 00:00:27.364000,0 days 00:00:39.026000,0 days 00:00:34.944000,0 days 00:20:33.666000,0 days 00:21:12.692000,0 days 00:21:47.636000,309.0,273.0,257.0,305.0,True,HYPERSOFT,2.0,True,Williams,0 days 00:20:06.302000,2018-09-15 13:05:06.353,1,,False,,False,True,20.0,2018,Singapore Grand Prix,False
0 days 00:23:58.552000,L STROLL,18,0 days 00:02:10.916000,3.0,1.0,,,0 days 00:00:33.812000,0 days 00:00:46.916000,0 days 00:00:50.188000,0 days 00:22:21.448000,0 days 00:23:08.364000,0 days 00:23:58.552000,267.0,249.0,259.0,260.0,False,HYPERSOFT,3.0,True,Williams,0 days 00:21:47.636000,2018-09-15 13:06:47.687,1,,False,,False,True,20.0,2018,Singapore Grand Prix,False
0 days 00:25:55.778000,L STROLL,18,0 days 00:01:57.226000,4.0,1.0,,0 days 00:25:48.146000,0 days 00:00:27.471000,0 days 00:00:43.688000,0 days 00:00:46.067000,0 days 00:24:26.023000,0 days 00:25:09.711000,0 days 00:25:55.778000,314.0,250.0,,305.0,False,HYPERSOFT,4.0,True,Williams,0 days 00:23:58.552000,2018-09-15 13:08:58.603,1,,False,,False,False,20.0,2018,Singapore Grand Prix,False
0 days 00:32:50.549000,L STROLL,18,,5.0,2.0,0 days 00:31:00.417000,,,0 days 00:00:41.163000,0 days 00:00:40.846000,,0 days 00:32:09.703000,0 days 00:32:50.660000,290.0,258.0,260.0,,False,HYPERSOFT,1.0,True,Williams,0 days 00:25:55.778000,2018-09-15 13:10:55.829,1,,False,,False,False,20.0,2018,Singapore Grand Prix,False
0 days 00:35:23.311000,L STROLL,18,,6.0,2.0,,0 days 00:35:15.655000,0 days 00:00:27.699000,0 days 00:01:14.959000,0 days 00:00:50.081000,0 days 00:33:18.272000,0 days 00:34:33.230000,0 days 00:35:23.470000,312.0,248.0,,303.0,False,HYPERSOFT,2.0,True,Williams,0 days 00:32:50.549000,2018-09-15 13:17:50.600,12,,False,,False,False,20.0,2018,Singapore Grand Prix,False
0 days 00:20:37.106000,V BOTTAS,77,,1.0,1.0,0 days 00:18:38.012000,,,0 days 00:00:39.642000,0 days 00:00:34.999000,,0 days 00:20:02.192000,0 days 00:20:37.227000,201.0,296.0,178.0,269.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:18:38.012000,2018-09-29 12:04:07.934,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:22:10.276000,V BOTTAS,77,0 days 00:01:33.170000,2.0,1.0,,,0 days 00:00:33.963000,0 days 00:00:32.052000,0 days 00:00:27.155000,0 days 00:21:11.069000,0 days 00:21:43.121000,0 days 00:22:10.276000,272.0,320.0,166.0,321.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 00:20:37.106000,2018-09-29 12:06:07.028,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 00:24:29.290000,V BOTTAS,77,0 days 00:02:19.014000,3.0,1.0,,,0 days 00:00:44.855000,0 days 00:00:52.210000,0 days 00:00:41.949000,0 days 00:22:55.131000,0 days 00:23:47.341000,0 days 00:24:29.290000,186.0,284.0,177.0,223.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:22:10.276000,2018-09-29 12:07:40.198,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 00:26:02.254000,V BOTTAS,77,0 days 00:01:32.964000,4.0,1.0,,,0 days 00:00:33.861000,0 days 00:00:31.992000,0 days 00:00:27.111000,0 days 00:25:03.151000,0 days 00:25:35.143000,0 days 00:26:02.254000,275.0,324.0,168.0,323.0,True,HYPERSOFT,4.0,True,Mercedes,0 days 00:24:29.290000,2018-09-29 12:09:59.212,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 00:27:56.870000,V BOTTAS,77,0 days 00:01:54.616000,5.0,1.0,,0 days 00:27:48.381000,0 days 00:00:40.998000,0 days 00:00:35.967000,0 days 00:00:37.651000,0 days 00:26:43.252000,0 days 00:27:19.219000,0 days 00:27:56.870000,218.0,271.0,,256.0,False,HYPERSOFT,5.0,True,Mercedes,0 days 00:26:02.254000,2018-09-29 12:11:32.176,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:41:34.306000,V BOTTAS,77,,6.0,1.0,0 days 00:39:43.626000,,,0 days 00:00:37.559000,0 days 00:00:33.229000,,0 days 00:41:01.077000,0 days 00:41:34.324000,210.0,306.0,180.0,253.0,False,HYPERSOFT,6.0,True,Mercedes,0 days 00:27:56.870000,2018-09-29 12:13:26.792,12,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:43:07.050000,V BOTTAS,77,0 days 00:01:32.744000,7.0,2.0,,,0 days 00:00:33.759000,0 days 00:00:31.823000,0 days 00:00:27.162000,0 days 00:42:08.065000,0 days 00:42:39.888000,0 days 00:43:07.050000,273.0,326.0,171.0,322.0,True,ULTRASOFT,1.0,True,Mercedes,0 days 00:41:34.306000,2018-09-29 12:27:04.228,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 00:45:57.920000,V BOTTAS,77,,8.0,2.0,,0 days 00:45:02.852000,0 days 00:00:44.283000,0 days 00:00:39.874000,0 days 00:01:26.744000,0 days 00:43:51.332000,0 days 00:44:31.176000,0 days 00:45:58.037000,203.0,242.0,,149.0,False,ULTRASOFT,2.0,True,Mercedes,0 days 00:43:07.050000,2018-09-29 12:28:36.972,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:54:25.158000,V BOTTAS,77,,9.0,3.0,0 days 00:52:24.333000,,,0 days 00:00:38.972000,0 days 00:00:39.476000,,0 days 00:53:45.711000,0 days 00:54:25.211000,177.0,308.0,182.0,257.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:45:57.920000,2018-09-29 12:31:27.842,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:55:59.106000,V BOTTAS,77,0 days 00:01:33.948000,10.0,3.0,,,0 days 00:00:33.450000,0 days 00:00:31.712000,0 days 00:00:28.786000,0 days 00:54:58.608000,0 days 00:55:30.320000,0 days 00:55:59.106000,276.0,325.0,128.0,325.0,False,HYPERSOFT,2.0,True,Mercedes,0 days 00:54:25.158000,2018-09-29 12:39:55.080,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 00:58:00.752000,V BOTTAS,77,0 days 00:02:01.646000,11.0,3.0,,0 days 00:57:51.749000,0 days 00:00:42.772000,0 days 00:00:39.153000,0 days 00:00:39.721000,0 days 00:56:41.878000,0 days 00:57:21.031000,0 days 00:58:00.752000,214.0,259.0,,231.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:55:59.106000,2018-09-29 12:41:29.028,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 01:04:58.981000,V BOTTAS,77,,12.0,4.0,0 days 01:02:48.239000,,,0 days 00:00:43.569000,0 days 00:00:43.917000,,0 days 01:04:15.091000,0 days 01:04:59,198.0,241.0,171.0,229.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:58:00.752000,2018-09-29 12:43:30.674,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 01:06:30.509000,V BOTTAS,77,0 days 00:01:31.528000,13.0,4.0,,,0 days 00:00:33.427000,0 days 00:00:31.294000,0 days 00:00:26.807000,0 days 01:05:32.408000,0 days 01:06:03.702000,0 days 01:06:30.509000,277.0,326.0,171.0,325.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:04:58.981000,2018-09-29 12:50:28.903,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 01:08:27.942000,V BOTTAS,77,0 days 00:01:57.433000,14.0,4.0,,0 days 01:08:19.578000,0 days 00:00:40.923000,0 days 00:00:38.322000,0 days 00:00:38.188000,0 days 01:07:11.432000,0 days 01:07:49.754000,0 days 01:08:27.942000,213.0,260.0,,216.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:06:30.509000,2018-09-29 12:52:00.431,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 01:12:55.877000,V BOTTAS,77,,15.0,5.0,0 days 01:10:55.156000,,,0 days 00:00:41.984000,0 days 00:00:35.385000,,0 days 01:12:20.551000,0 days 01:12:55.944000,195.0,268.0,182.0,238.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 01:08:27.942000,2018-09-29 12:53:57.864,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 01:14:27.264000,V BOTTAS,77,0 days 00:01:31.387000,16.0,5.0,,,0 days 00:00:33.321000,0 days 00:00:31.292000,0 days 00:00:26.774000,0 days 01:13:29.198000,0 days 01:14:00.490000,0 days 01:14:27.264000,277.0,324.0,179.0,323.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 01:12:55.877000,2018-09-29 12:58:25.799,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 01:16:36.918000,V BOTTAS,77,0 days 00:02:09.654000,17.0,5.0,,,0 days 00:00:44.567000,0 days 00:00:44.174000,0 days 00:00:40.913000,0 days 01:15:11.831000,0 days 01:15:56.005000,0 days 01:16:36.918000,186.0,178.0,65.0,199.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 01:14:27.264000,2018-09-29 12:59:57.186,1,,False,,False,True,1.0,2018,Russian Grand Prix,False
0 days 01:17:51.122000,V BOTTAS,77,,18.0,5.0,,0 days 01:17:51.122000,0 days 00:00:44.567000,,,0 days 01:17:51.122000,,,,,,,False,HYPERSOFT,4.0,True,Mercedes,0 days 01:16:36.918000,2018-09-29 13:02:06.840,1,,False,,False,False,1.0,2018,Russian Grand Prix,False
0 days 00:20:49.150000,L HAMILTON,44,,1.0,1.0,0 days 00:18:43.469000,,,0 days 00:00:40.863000,0 days 00:00:41.303000,,0 days 00:20:07.847000,0 days 00:20:49.245000,204.0,271.0,179.0,214.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:18:43.469000,2018-09-29 12:04:13.391,1,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:22:23.697000,L HAMILTON,44,0 days 00:01:34.547000,2.0,1.0,,,0 days 00:00:33.760000,0 days 00:00:32.043000,0 days 00:00:28.744000,0 days 00:21:22.910000,0 days 00:21:54.953000,0 days 00:22:23.697000,273.0,325.0,170.0,325.0,True,HYPERSOFT,2.0,True,Mercedes,0 days 00:20:49.150000,2018-09-29 12:06:19.072,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
0 days 00:24:49.339000,L HAMILTON,44,0 days 00:02:25.642000,3.0,1.0,,,0 days 00:00:56.223000,0 days 00:00:56.254000,0 days 00:00:33.165000,0 days 00:23:19.920000,0 days 00:24:16.174000,0 days 00:24:49.339000,168.0,214.0,178.0,163.0,False,HYPERSOFT,3.0,True,Mercedes,0 days 00:22:23.697000,2018-09-29 12:07:53.619,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
0 days 00:26:22.164000,L HAMILTON,44,0 days 00:01:32.825000,4.0,1.0,,,0 days 00:00:33.809000,0 days 00:00:31.919000,0 days 00:00:27.097000,0 days 00:25:23.148000,0 days 00:25:55.067000,0 days 00:26:22.164000,275.0,323.0,164.0,326.0,True,HYPERSOFT,4.0,True,Mercedes,0 days 00:24:49.339000,2018-09-29 12:10:19.261,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
0 days 00:29:02.486000,L HAMILTON,44,,5.0,1.0,,,0 days 00:01:09.188000,0 days 00:00:57.287000,0 days 00:00:33.866000,0 days 00:27:31.333000,0 days 00:28:28.658000,0 days 00:29:02.638000,108.0,253.0,177.0,140.0,False,HYPERSOFT,5.0,True,Mercedes,0 days 00:26:22.164000,2018-09-29 12:11:52.086,1,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:30:34.896000,L HAMILTON,44,0 days 00:01:32.410000,6.0,1.0,,,0 days 00:00:33.842000,0 days 00:00:31.710000,0 days 00:00:26.858000,0 days 00:29:36.328000,0 days 00:30:08.038000,0 days 00:30:34.896000,272.0,319.0,171.0,320.0,True,HYPERSOFT,6.0,True,Mercedes,0 days 00:29:02.486000,2018-09-29 12:14:32.408,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
0 days 00:33:11.336000,L HAMILTON,44,,7.0,1.0,,0 days 00:32:14.497000,0 days 00:00:38.426000,0 days 00:00:34.838000,0 days 00:01:23.147000,0 days 00:31:13.351000,0 days 00:31:48.199000,0 days 00:33:11.609000,222.0,242.0,,226.0,False,HYPERSOFT,7.0,True,Mercedes,0 days 00:30:34.896000,2018-09-29 12:16:04.818,12,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:41:50.225000,L HAMILTON,44,,8.0,2.0,0 days 00:39:52.220000,,,0 days 00:00:40.521000,0 days 00:00:34.050000,,0 days 00:41:16.196000,0 days 00:41:50.260000,197.0,270.0,180.0,218.0,False,ULTRASOFT,1.0,True,Mercedes,0 days 00:33:11.336000,2018-09-29 12:18:41.258,21,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:43:22.820000,L HAMILTON,44,0 days 00:01:32.595000,9.0,2.0,,,0 days 00:00:33.514000,0 days 00:00:31.911000,0 days 00:00:27.170000,0 days 00:42:23.739000,0 days 00:42:55.650000,0 days 00:43:22.820000,274.0,327.0,169.0,325.0,True,ULTRASOFT,2.0,True,Mercedes,0 days 00:41:50.225000,2018-09-29 12:27:20.147,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
0 days 00:45:31.111000,L HAMILTON,44,0 days 00:02:08.291000,10.0,2.0,,0 days 00:45:22.575000,0 days 00:00:46.513000,0 days 00:00:41.236000,0 days 00:00:40.542000,0 days 00:44:09.333000,0 days 00:44:50.569000,0 days 00:45:31.111000,206.0,198.0,,173.0,False,ULTRASOFT,3.0,True,Mercedes,0 days 00:43:22.820000,2018-09-29 12:28:52.742,1,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:54:04.205000,L HAMILTON,44,,11.0,3.0,0 days 00:52:05.062000,,,0 days 00:00:41.767000,0 days 00:00:34.174000,,0 days 00:53:30.052000,0 days 00:54:04.244000,184.0,285.0,179.0,241.0,False,HYPERSOFT,1.0,True,Mercedes,0 days 00:45:31.111000,2018-09-29 12:31:01.033,1,,False,,False,False,2.0,2018,Russian Grand Prix,False
0 days 00:55:39.163000,L HAMILTON,44,0 days 00:01:34.958000,12.0,3.0,,,0 days 00:00:33.318000,0 days 00:00:31.438000,0 days 00:00:30.202000,0 days 00:54:37.523000,0 days 00:55:08.961000,0 days 00:55:39.163000,276.0,324.0,81.0,324.0,False,HYPERSOFT,2.0,True,Mercedes,0 days 00:54:04.205000,2018-09-29 12:39:34.127,1,,False,,False,True,2.0,2018,Russian Grand Prix,False
