Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:50:25.857000,Y TSUNODA,22,0 days 00:02:14.597000,7.0,3.0,,,0 days 00:00:45.711000,0 days 00:00:59.497000,0 days 00:00:29.389000,0 days 00:48:56.971000,0 days 00:49:56.468000,0 days 00:50:25.857000,132.0,68.0,327.0,295.0,False,SOFT,5.0,False,AlphaTauri,0 days 00:48:11.260000,2021-06-05 12:33:11.270,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 00:52:08.378000,Y TSUNODA,22,0 days 00:01:42.521000,8.0,3.0,,,0 days 00:00:35.888000,0 days 00:00:41.199000,0 days 00:00:25.434000,0 days 00:51:01.745000,0 days 00:51:42.944000,0 days 00:52:08.378000,226.0,235.0,328.0,309.0,True,SOFT,6.0,False,AlphaTauri,0 days 00:50:25.857000,2021-06-05 12:35:25.867,12,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 00:54:23.876000,Y TSUNODA,22,0 days 00:02:15.498000,9.0,3.0,,0 days 00:54:22.600000,0 days 00:00:46.353000,0 days 00:00:51.887000,0 days 00:00:37.258000,0 days 00:52:54.731000,0 days 00:53:46.618000,0 days 00:54:23.876000,146.0,129.0,,279.0,False,SOFT,7.0,False,AlphaTauri,0 days 00:52:08.378000,2021-06-05 12:37:08.388,1,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:06:17.241000,Y TSUNODA,22,,10.0,4.0,0 days 01:04:19.538000,,,0 days 00:00:49.031000,0 days 00:00:26.929000,,0 days 01:05:50.394000,0 days 01:06:17.323000,177.0,144.0,324.0,292.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:54:23.876000,2021-06-05 12:39:23.886,12,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:07:59.743000,Y TSUNODA,22,0 days 00:01:42.502000,11.0,4.0,,,0 days 00:00:36.016000,0 days 00:00:40.900000,0 days 00:00:25.586000,0 days 01:06:53.257000,0 days 01:07:34.157000,0 days 01:07:59.743000,241.0,232.0,325.0,308.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:06:17.241000,2021-06-05 12:51:17.251,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:10:02.181000,Y TSUNODA,22,0 days 00:02:02.438000,12.0,4.0,,,0 days 00:00:44.988000,0 days 00:00:50.640000,0 days 00:00:26.810000,0 days 01:08:44.731000,0 days 01:09:35.371000,0 days 01:10:02.181000,158.0,156.0,323.0,295.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:07:59.743000,2021-06-05 12:52:59.753,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:11:43.835000,Y TSUNODA,22,0 days 00:01:41.654000,13.0,4.0,,,0 days 00:00:35.627000,0 days 00:00:40.768000,0 days 00:00:25.259000,0 days 01:10:37.808000,0 days 01:11:18.576000,0 days 01:11:43.835000,243.0,233.0,331.0,312.0,True,SOFT,4.0,True,AlphaTauri,0 days 01:10:02.181000,2021-06-05 12:55:02.191,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:14:15.091000,Y TSUNODA,22,,14.0,4.0,,,0 days 00:00:45.461000,0 days 00:01:17.025000,0 days 00:00:28.720000,0 days 01:12:29.346000,0 days 01:13:46.372000,0 days 01:14:15.146000,145.0,90.0,325.0,295.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:11:43.835000,2021-06-05 12:56:43.845,1,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:29:23.743000,Y TSUNODA,22,,15.0,4.0,,0 days 01:16:43.034000,,,,,,,,,,,False,SOFT,6.0,True,AlphaTauri,0 days 01:14:15.091000,2021-06-05 12:59:15.101,125,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:31:21.299000,Y TSUNODA,22,,16.0,5.0,0 days 01:29:23.632000,,,0 days 00:00:50.015000,0 days 00:00:27.026000,,0 days 01:30:54.284000,0 days 01:31:21.325000,176.0,154.0,324.0,293.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:29:23.632000,2021-06-05 13:14:23.642,1,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:33:03.510000,Y TSUNODA,22,0 days 00:01:42.211000,17.0,5.0,,,0 days 00:00:35.641000,0 days 00:00:40.980000,0 days 00:00:25.590000,0 days 01:31:56.940000,0 days 01:32:37.920000,0 days 01:33:03.510000,240.0,236.0,322.0,307.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:31:21.299000,2021-06-05 13:16:21.309,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:35:27.951000,Y TSUNODA,22,0 days 00:02:24.441000,18.0,5.0,,,0 days 00:00:49.155000,0 days 00:01:07.651000,0 days 00:00:27.635000,0 days 01:33:52.665000,0 days 01:35:00.316000,0 days 01:35:27.951000,163.0,163.0,325.0,293.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:33:03.510000,2021-06-05 13:18:03.520,1,,False,,False,True,8.0,2021,Azerbaijan Grand Prix,False
0 days 01:39:01.951000,Y TSUNODA,22,,19.0,5.0,,0 days 01:39:01.951000,0 days 00:00:49.155000,,,0 days 01:39:01.951000,,,,,,,False,SOFT,4.0,True,AlphaTauri,0 days 01:35:27.951000,2021-06-05 13:20:27.961,125,,False,,False,False,8.0,2021,Azerbaijan Grand Prix,False
0 days 00:17:27.229000,F ALONSO,14,,1.0,1.0,0 days 00:15:13.373000,,,0 days 00:00:58.882000,0 days 00:00:29.365000,,0 days 00:16:57.864000,0 days 00:17:27.435000,139.0,98.0,328.0,287.0,False,SOFT,1.0,True,Alpine,0 days 00:15:13.373000,2021-06-05 12:00:13.383,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:30:21.375000,F ALONSO,14,,2.0,1.0,,0 days 00:19:25.996000,0 days 00:00:36.077000,0 days 00:00:41.499000,,0 days 00:18:03.336000,0 days 00:18:44.794000,,228.0,233.0,,,False,SOFT,2.0,True,Alpine,0 days 00:17:27.229000,2021-06-05 12:02:27.239,125,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:32:34.553000,F ALONSO,14,,3.0,2.0,0 days 00:30:21.375000,,,0 days 00:01:05.944000,0 days 00:00:27.807000,,0 days 00:32:06.746000,0 days 00:32:34.867000,175.0,81.0,332.0,292.0,False,SOFT,1.0,True,Alpine,0 days 00:30:21.375000,2021-06-05 12:15:21.385,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:34:17.487000,F ALONSO,14,0 days 00:01:42.934000,4.0,2.0,,,0 days 00:00:36.040000,0 days 00:00:41.499000,0 days 00:00:25.395000,0 days 00:33:10.593000,0 days 00:33:52.092000,0 days 00:34:17.487000,218.0,237.0,332.0,310.0,True,SOFT,2.0,True,Alpine,0 days 00:32:34.553000,2021-06-05 12:17:34.563,1,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:44:46.195000,F ALONSO,14,,5.0,2.0,,0 days 00:36:49.669000,,,,,,,,,,,False,SOFT,3.0,True,Alpine,0 days 00:34:17.487000,2021-06-05 12:19:17.497,125,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:47:04.441000,F ALONSO,14,,6.0,3.0,0 days 00:44:46.195000,,,0 days 00:01:07.874000,0 days 00:00:29.858000,,0 days 00:46:34.694000,0 days 00:47:04.675000,154.0,49.0,330.0,289.0,False,SOFT,3.0,False,Alpine,0 days 00:44:46.195000,2021-06-05 12:29:46.205,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:48:47.388000,F ALONSO,14,0 days 00:01:42.947000,7.0,3.0,,,0 days 00:00:35.955000,0 days 00:00:41.450000,0 days 00:00:25.542000,0 days 00:47:40.396000,0 days 00:48:21.846000,0 days 00:48:47.388000,223.0,228.0,329.0,309.0,False,SOFT,4.0,False,Alpine,0 days 00:47:04.441000,2021-06-05 12:32:04.451,1,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:51:01.595000,F ALONSO,14,0 days 00:02:14.207000,8.0,3.0,,,0 days 00:00:48.964000,0 days 00:00:57.208000,0 days 00:00:28.035000,0 days 00:49:36.352000,0 days 00:50:33.560000,0 days 00:51:01.595000,133.0,87.0,332.0,293.0,False,SOFT,5.0,False,Alpine,0 days 00:48:47.388000,2021-06-05 12:33:47.398,1,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:53:02.193000,F ALONSO,14,0 days 00:02:00.598000,9.0,3.0,,,0 days 00:00:43.989000,0 days 00:00:49.445000,0 days 00:00:27.164000,0 days 00:51:45.584000,0 days 00:52:35.029000,0 days 00:53:02.193000,170.0,181.0,330.0,291.0,False,SOFT,6.0,False,Alpine,0 days 00:51:01.595000,2021-06-05 12:36:01.605,12,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:54:53.372000,F ALONSO,14,0 days 00:01:51.179000,10.0,3.0,,0 days 00:54:51.988000,0 days 00:00:35.854000,0 days 00:00:41.709000,0 days 00:00:33.616000,0 days 00:53:38.047000,0 days 00:54:19.756000,0 days 00:54:53.372000,222.0,230.0,,278.0,False,SOFT,7.0,False,Alpine,0 days 00:53:02.193000,2021-06-05 12:38:02.203,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:03:17.685000,F ALONSO,14,,11.0,4.0,0 days 01:01:12.897000,,,0 days 00:00:54.093000,0 days 00:00:27.331000,,0 days 01:02:50.381000,0 days 01:03:17.723000,148.0,183.0,331.0,293.0,False,SOFT,1.0,True,Alpine,0 days 00:54:53.372000,2021-06-05 12:39:53.382,12,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:04:59.880000,F ALONSO,14,0 days 00:01:42.195000,12.0,4.0,,,0 days 00:00:35.676000,0 days 00:00:41.076000,0 days 00:00:25.443000,0 days 01:03:53.361000,0 days 01:04:34.437000,0 days 01:04:59.880000,222.0,239.0,330.0,312.0,True,SOFT,2.0,True,Alpine,0 days 01:03:17.685000,2021-06-05 12:48:17.695,1,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:07:17.542000,F ALONSO,14,0 days 00:02:17.662000,13.0,4.0,,0 days 01:07:16.167000,0 days 00:00:48.079000,0 days 00:00:53.714000,0 days 00:00:35.869000,0 days 01:05:47.959000,0 days 01:06:41.673000,0 days 01:07:17.542000,158.0,159.0,,287.0,False,SOFT,3.0,True,Alpine,0 days 01:04:59.880000,2021-06-05 12:49:59.890,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:13:02.336000,F ALONSO,14,,14.0,5.0,0 days 01:11:06.506000,,,0 days 00:00:48.104000,0 days 00:00:28.178000,,0 days 01:12:34.158000,0 days 01:13:02.644000,176.0,173.0,313.0,288.0,False,SOFT,1.0,True,Alpine,0 days 01:07:17.542000,2021-06-05 12:52:17.552,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:24:56.087000,F ALONSO,14,,15.0,5.0,,0 days 01:15:10.501000,0 days 00:00:40.716000,0 days 00:00:44.247000,,0 days 01:13:43.053000,0 days 01:14:27.277000,,199.0,213.0,,288.0,False,SOFT,2.0,True,Alpine,0 days 01:13:02.336000,2021-06-05 12:58:02.346,125,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:26:50.197000,F ALONSO,14,,16.0,6.0,0 days 01:24:55.975000,,,0 days 00:00:49.995000,0 days 00:00:27.940000,,0 days 01:26:22.271000,0 days 01:26:50.246000,196.0,146.0,330.0,293.0,False,SOFT,3.0,False,Alpine,0 days 01:24:55.975000,2021-06-05 13:09:55.985,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:28:32.524000,F ALONSO,14,0 days 00:01:42.327000,17.0,6.0,,,0 days 00:00:35.782000,0 days 00:00:41.134000,0 days 00:00:25.411000,0 days 01:27:25.979000,0 days 01:28:07.113000,0 days 01:28:32.524000,228.0,233.0,331.0,312.0,True,SOFT,4.0,False,Alpine,0 days 01:26:50.197000,2021-06-05 13:11:50.207,1,,False,,False,True,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:30:35.869000,F ALONSO,14,0 days 00:02:03.345000,18.0,6.0,,0 days 01:30:34.497000,0 days 00:00:42.207000,0 days 00:00:47.932000,0 days 00:00:33.206000,0 days 01:29:14.731000,0 days 01:30:02.663000,0 days 01:30:35.869000,171.0,181.0,,294.0,False,SOFT,5.0,False,Alpine,0 days 01:28:32.524000,2021-06-05 13:13:32.534,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 01:35:39.663000,F ALONSO,14,,19.0,7.0,0 days 01:33:22.446000,,,0 days 00:00:59.400000,0 days 00:00:36.258000,,0 days 01:35:03.445000,0 days 01:35:39.663000,189.0,79.0,330.0,289.0,False,SOFT,1.0,True,Alpine,0 days 01:30:35.869000,2021-06-05 13:15:35.879,1,,False,,False,False,9.0,2021,Azerbaijan Grand Prix,False
0 days 00:18:06.430000,V BOTTAS,77,,1.0,1.0,0 days 00:16:00.254000,,,0 days 00:00:59.636000,0 days 00:00:28.642000,,0 days 00:17:37.788000,0 days 00:18:06.467000,167.0,116.0,309.0,314.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:16:00.254000,2021-06-05 12:01:00.264,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:31:21.303000,V BOTTAS,77,,2.0,1.0,,0 days 00:20:40.966000,0 days 00:00:48.324000,,,0 days 00:18:55.037000,,,66.0,,,,False,MEDIUM,2.0,True,Mercedes,0 days 00:18:06.430000,2021-06-05 12:03:06.440,125,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:33:23.510000,V BOTTAS,77,,3.0,2.0,0 days 00:31:21.303000,,,0 days 00:00:58.424000,0 days 00:00:26.397000,,0 days 00:32:57.113000,0 days 00:33:23.774000,189.0,199.0,325.0,294.0,False,SOFT,1.0,True,Mercedes,0 days 00:31:21.303000,2021-06-05 12:16:21.313,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:44:25.354000,V BOTTAS,77,,4.0,2.0,,0 days 00:35:32.060000,0 days 00:00:35.959000,,,0 days 00:33:59.482000,,,233.0,,,,False,SOFT,2.0,True,Mercedes,0 days 00:33:23.510000,2021-06-05 12:18:23.520,125,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:46:45.640000,V BOTTAS,77,,5.0,3.0,0 days 00:44:25.354000,,,0 days 00:01:08.808000,0 days 00:00:31.698000,,0 days 00:46:14.122000,0 days 00:46:45.960000,152.0,36.0,322.0,290.0,False,SOFT,3.0,False,Mercedes,0 days 00:44:25.354000,2021-06-05 12:29:25.364,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:48:28.341000,V BOTTAS,77,0 days 00:01:42.701000,6.0,3.0,,,0 days 00:00:36.022000,0 days 00:00:41.386000,0 days 00:00:25.293000,0 days 00:47:21.662000,0 days 00:48:03.048000,0 days 00:48:28.341000,228.0,246.0,327.0,308.0,True,SOFT,4.0,False,Mercedes,0 days 00:46:45.640000,2021-06-05 12:31:45.650,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:50:44.167000,V BOTTAS,77,0 days 00:02:15.826000,7.0,3.0,,,0 days 00:00:46.267000,0 days 00:01:03.153000,0 days 00:00:26.406000,0 days 00:49:14.608000,0 days 00:50:17.761000,0 days 00:50:44.167000,128.0,194.0,325.0,295.0,False,SOFT,5.0,False,Mercedes,0 days 00:48:28.341000,2021-06-05 12:33:28.351,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:52:39.138000,V BOTTAS,77,0 days 00:01:54.971000,8.0,3.0,,,0 days 00:00:39.379000,0 days 00:00:49.247000,0 days 00:00:26.345000,0 days 00:51:23.546000,0 days 00:52:12.793000,0 days 00:52:39.138000,170.0,201.0,322.0,292.0,False,SOFT,6.0,False,Mercedes,0 days 00:50:44.167000,2021-06-05 12:35:44.177,12,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:54:35.219000,V BOTTAS,77,0 days 00:01:56.081000,9.0,3.0,,0 days 00:54:33.552000,0 days 00:00:36.020000,0 days 00:00:42.725000,0 days 00:00:37.336000,0 days 00:53:15.158000,0 days 00:53:57.883000,0 days 00:54:35.219000,231.0,156.0,,288.0,False,SOFT,7.0,False,Mercedes,0 days 00:52:39.138000,2021-06-05 12:37:39.148,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:03:39.784000,V BOTTAS,77,,10.0,4.0,0 days 01:01:43.822000,,,0 days 00:00:49.513000,0 days 00:00:26.090000,,0 days 01:03:13.723000,0 days 01:03:39.870000,168.0,171.0,330.0,307.0,False,SOFT,1.0,True,Mercedes,0 days 00:54:35.219000,2021-06-05 12:39:35.229,12,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:05:44.684000,V BOTTAS,77,0 days 00:02:04.900000,11.0,4.0,,,0 days 00:00:47.694000,0 days 00:00:50.895000,0 days 00:00:26.311000,0 days 01:04:27.478000,0 days 01:05:18.373000,0 days 01:05:44.684000,86.0,201.0,322.0,295.0,True,SOFT,2.0,True,Mercedes,0 days 01:03:39.784000,2021-06-05 12:48:39.794,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:07:26.790000,V BOTTAS,77,0 days 00:01:42.106000,12.0,4.0,,,0 days 00:00:35.735000,0 days 00:00:41.094000,0 days 00:00:25.277000,0 days 01:06:20.419000,0 days 01:07:01.513000,0 days 01:07:26.790000,230.0,243.0,325.0,310.0,True,SOFT,3.0,True,Mercedes,0 days 01:05:44.684000,2021-06-05 12:50:44.694,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:09:27.835000,V BOTTAS,77,0 days 00:02:01.045000,13.0,4.0,,0 days 01:09:26.468000,0 days 00:00:40.999000,0 days 00:00:46.152000,0 days 00:00:33.894000,0 days 01:08:07.789000,0 days 01:08:53.941000,0 days 01:09:27.835000,197.0,193.0,,289.0,False,SOFT,4.0,True,Mercedes,0 days 01:07:26.790000,2021-06-05 12:52:26.800,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:13:15.558000,V BOTTAS,77,,14.0,5.0,0 days 01:11:23.454000,,,0 days 00:00:46.055000,0 days 00:00:26.335000,,0 days 01:12:49.223000,0 days 01:13:15.594000,192.0,200.0,321.0,300.0,False,SOFT,1.0,True,Mercedes,0 days 01:09:27.835000,2021-06-05 12:54:27.845,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:24:12.077000,V BOTTAS,77,,15.0,5.0,,0 days 01:15:28.853000,0 days 00:00:39.761000,,,0 days 01:13:55.322000,,,210.0,,,300.0,False,SOFT,2.0,True,Mercedes,0 days 01:13:15.558000,2021-06-05 12:58:15.568,125,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:26:01.833000,V BOTTAS,77,,16.0,6.0,0 days 01:24:12.026000,,,0 days 00:00:46.071000,0 days 00:00:26.237000,,0 days 01:25:35.685000,0 days 01:26:01.882000,181.0,207.0,313.0,300.0,False,SOFT,1.0,True,Mercedes,0 days 01:24:12.026000,2021-06-05 13:09:12.036,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:27:58.574000,V BOTTAS,77,0 days 00:01:56.741000,17.0,6.0,,,0 days 00:00:39.971000,0 days 00:00:49.658000,0 days 00:00:27.112000,0 days 01:26:41.804000,0 days 01:27:31.462000,0 days 01:27:58.574000,196.0,131.0,321.0,293.0,True,SOFT,2.0,True,Mercedes,0 days 01:26:01.833000,2021-06-05 13:11:01.843,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:29:41.233000,V BOTTAS,77,0 days 00:01:42.659000,18.0,6.0,,,0 days 00:00:35.828000,0 days 00:00:41.082000,0 days 00:00:25.749000,0 days 01:28:34.402000,0 days 01:29:15.484000,0 days 01:29:41.233000,229.0,245.0,323.0,307.0,True,SOFT,3.0,True,Mercedes,0 days 01:27:58.574000,2021-06-05 13:12:58.584,1,,False,,False,True,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:31:39.038000,V BOTTAS,77,0 days 00:01:57.805000,19.0,6.0,,0 days 01:31:37.684000,0 days 00:00:40.929000,0 days 00:00:44.862000,0 days 00:00:32.014000,0 days 01:30:22.162000,0 days 01:31:07.024000,0 days 01:31:39.038000,183.0,200.0,,289.0,False,SOFT,4.0,True,Mercedes,0 days 01:29:41.233000,2021-06-05 13:14:41.243,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:35:21.978000,V BOTTAS,77,,20.0,7.0,0 days 01:33:02.264000,,,0 days 00:01:15.467000,0 days 00:00:26.787000,,0 days 01:34:55.191000,0 days 01:35:21.983000,160.0,192.0,322.0,292.0,False,SOFT,3.0,False,Mercedes,0 days 01:31:39.038000,2021-06-05 13:16:39.048,1,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 01:37:47.680000,V BOTTAS,77,,21.0,7.0,,0 days 01:37:47.680000,0 days 00:00:35.447000,,,0 days 01:35:57.429000,,,229.0,,,,False,SOFT,4.0,False,Mercedes,0 days 01:35:21.978000,2021-06-05 13:20:21.988,125,,False,,False,False,10.0,2021,Azerbaijan Grand Prix,False
0 days 00:17:36.567000,S VETTEL,5,,1.0,1.0,0 days 00:15:12.099000,,,0 days 00:01:11.966000,0 days 00:00:29.073000,,0 days 00:17:07.494000,0 days 00:17:36.771000,178.0,77.0,325.0,299.0,False,SOFT,1.0,True,Aston Martin,0 days 00:15:12.099000,2021-06-05 12:00:12.109,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:30:53.288000,S VETTEL,5,,2.0,1.0,,0 days 00:19:42.324000,0 days 00:00:36.374000,0 days 00:00:41.554000,,0 days 00:18:12.928000,0 days 00:18:54.454000,,214.0,212.0,,,False,SOFT,2.0,True,Aston Martin,0 days 00:17:36.567000,2021-06-05 12:02:36.577,125,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:32:51.791000,S VETTEL,5,,3.0,2.0,0 days 00:30:53.288000,,,0 days 00:00:51.832000,0 days 00:00:26.439000,,0 days 00:32:25.413000,0 days 00:32:52.055000,170.0,184.0,327.0,298.0,False,SOFT,1.0,True,Aston Martin,0 days 00:30:53.288000,2021-06-05 12:15:53.298,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:34:34.517000,S VETTEL,5,0 days 00:01:42.726000,4.0,2.0,,,0 days 00:00:35.971000,0 days 00:00:41.517000,0 days 00:00:25.238000,0 days 00:33:27.762000,0 days 00:34:09.279000,0 days 00:34:34.517000,223.0,215.0,328.0,315.0,True,SOFT,2.0,True,Aston Martin,0 days 00:32:51.791000,2021-06-05 12:17:51.801,12,,False,,False,True,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:45:36.585000,S VETTEL,5,,5.0,2.0,,0 days 00:37:07.459000,,,,,,,,,,,False,SOFT,3.0,True,Aston Martin,0 days 00:34:34.517000,2021-06-05 12:19:34.527,251,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:47:32.196000,S VETTEL,5,,6.0,3.0,0 days 00:45:36.585000,,,0 days 00:00:51.307000,0 days 00:00:26.794000,,0 days 00:47:05.423000,0 days 00:47:32.476000,188.0,165.0,327.0,298.0,False,SOFT,4.0,False,Aston Martin,0 days 00:45:36.585000,2021-06-05 12:30:36.595,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:49:15.224000,S VETTEL,5,0 days 00:01:43.028000,7.0,3.0,,,0 days 00:00:36.108000,0 days 00:00:41.669000,0 days 00:00:25.251000,0 days 00:48:08.304000,0 days 00:48:49.973000,0 days 00:49:15.224000,217.0,221.0,329.0,313.0,False,SOFT,5.0,False,Aston Martin,0 days 00:47:32.196000,2021-06-05 12:32:32.206,1,,False,,False,True,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:51:27.986000,S VETTEL,5,0 days 00:02:12.762000,8.0,3.0,,,0 days 00:00:48.630000,0 days 00:00:57.255000,0 days 00:00:26.877000,0 days 00:50:03.854000,0 days 00:51:01.109000,0 days 00:51:27.986000,128.0,189.0,325.0,296.0,False,SOFT,6.0,False,Aston Martin,0 days 00:49:15.224000,2021-06-05 12:34:15.234,12,,False,,False,True,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:53:10.446000,S VETTEL,5,0 days 00:01:42.460000,9.0,3.0,,,0 days 00:00:36.121000,0 days 00:00:41.221000,0 days 00:00:25.118000,0 days 00:52:04.107000,0 days 00:52:45.328000,0 days 00:53:10.446000,219.0,210.0,330.0,317.0,True,SOFT,7.0,False,Aston Martin,0 days 00:51:27.986000,2021-06-05 12:36:27.996,21,,False,,False,True,11.0,2021,Azerbaijan Grand Prix,False
0 days 00:55:13.595000,S VETTEL,5,0 days 00:02:03.149000,10.0,3.0,,0 days 00:55:12.349000,0 days 00:00:42.205000,0 days 00:00:47.928000,0 days 00:00:33.016000,0 days 00:53:52.651000,0 days 00:54:40.579000,0 days 00:55:13.595000,182.0,176.0,,287.0,False,SOFT,8.0,False,Aston Martin,0 days 00:53:10.446000,2021-06-05 12:38:10.456,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 01:02:59.620000,S VETTEL,5,,11.0,4.0,0 days 01:01:03.240000,,,0 days 00:00:48.396000,0 days 00:00:26.514000,,0 days 01:02:33.119000,0 days 01:02:59.652000,174.0,195.0,324.0,297.0,False,SOFT,1.0,True,Aston Martin,0 days 00:55:13.595000,2021-06-05 12:40:13.605,12,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 01:04:41.844000,S VETTEL,5,0 days 00:01:42.224000,12.0,4.0,,,0 days 00:00:35.480000,0 days 00:00:41.173000,0 days 00:00:25.571000,0 days 01:03:35.100000,0 days 01:04:16.273000,0 days 01:04:41.844000,222.0,220.0,323.0,312.0,True,SOFT,2.0,True,Aston Martin,0 days 01:02:59.620000,2021-06-05 12:47:59.630,1,,False,,False,True,11.0,2021,Azerbaijan Grand Prix,False
0 days 01:06:59.993000,S VETTEL,5,0 days 00:02:18.149000,13.0,4.0,,0 days 01:06:57.317000,0 days 00:00:41.666000,0 days 00:00:51.482000,0 days 00:00:45.001000,0 days 01:05:23.510000,0 days 01:06:14.992000,0 days 01:06:59.993000,187.0,164.0,,176.0,False,SOFT,3.0,True,Aston Martin,0 days 01:04:41.844000,2021-06-05 12:49:41.854,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
0 days 01:14:21.486000,S VETTEL,5,,14.0,5.0,0 days 01:12:04.708000,,,0 days 00:01:11.130000,0 days 00:00:26.775000,,0 days 01:13:54.711000,0 days 01:14:21.555000,180.0,161.0,326.0,300.0,False,SOFT,1.0,True,Aston Martin,0 days 01:06:59.993000,2021-06-05 12:52:00.003,1,,False,,False,False,11.0,2021,Azerbaijan Grand Prix,False
