Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 00:59:21.725000,P GASLY,10,,11.0,3.0,,0 days 00:50:56.159000,0 days 00:00:37.801000,0 days 00:00:21.150000,,0 days 00:49:51.553000,0 days 00:50:12.718000,,237.0,272.0,,287.0,False,SOFT,8.0,False,AlphaTauri,0 days 00:49:13.757000,2022-04-09 06:34:13.782,12,,False,,False,False,2022,Australian Grand Prix
0 days 01:01:20.103000,P GASLY,10,0 days 00:01:58.378000,12.0,4.0,0 days 00:59:26.704000,,0 days 00:00:53.689000,0 days 00:00:20.505000,0 days 00:00:44.184000,0 days 01:00:15.414000,0 days 01:00:35.919000,0 days 01:01:20.103000,258.0,288.0,300.0,116.0,False,SOFT,4.0,False,AlphaTauri,0 days 00:59:21.725000,2022-04-09 06:44:21.750,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:02:39.329000,P GASLY,10,0 days 00:01:19.226000,13.0,4.0,,,0 days 00:00:27.317000,0 days 00:00:18.086000,0 days 00:00:33.823000,0 days 01:01:47.420000,0 days 01:02:05.506000,0 days 01:02:39.329000,278.0,298.0,300.0,316.0,True,SOFT,5.0,False,AlphaTauri,0 days 01:01:20.103000,2022-04-09 06:46:20.128,12,,False,,False,True,2022,Australian Grand Prix
0 days 01:07:48.208000,P GASLY,10,,14.0,4.0,,0 days 01:04:17.291000,0 days 00:00:34.238000,0 days 00:00:20.928000,,0 days 01:03:13.588000,0 days 01:03:34.507000,,243.0,275.0,,293.0,False,SOFT,6.0,False,AlphaTauri,0 days 01:02:39.329000,2022-04-09 06:47:39.354,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:09:38.362000,P GASLY,10,0 days 00:01:50.154000,15.0,5.0,0 days 01:07:51.051000,,0 days 00:00:43.559000,0 days 00:00:22.404000,0 days 00:00:44.191000,0 days 01:08:31.767000,0 days 01:08:54.171000,0 days 01:09:38.362000,254.0,273.0,299.0,159.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:07:48.208000,2022-04-09 06:52:48.233,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:11:02.970000,P GASLY,10,0 days 00:01:24.608000,16.0,5.0,,,0 days 00:00:27.254000,0 days 00:00:18.157000,0 days 00:00:39.197000,0 days 01:10:05.616000,0 days 01:10:23.773000,0 days 01:11:02.970000,278.0,297.0,253.0,315.0,False,SOFT,2.0,True,AlphaTauri,0 days 01:09:38.362000,2022-04-09 06:54:38.387,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:13:07.385000,P GASLY,10,0 days 00:02:04.415000,17.0,5.0,,,0 days 00:00:44.906000,0 days 00:00:26.955000,0 days 00:00:52.554000,0 days 01:11:47.876000,0 days 01:12:14.831000,0 days 01:13:07.385000,200.0,237.0,294.0,219.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:11:02.970000,2022-04-09 06:56:02.995,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:14:27.179000,P GASLY,10,0 days 00:01:19.794000,18.0,5.0,,,0 days 00:00:27.487000,0 days 00:00:18.107000,0 days 00:00:34.200000,0 days 01:13:34.872000,0 days 01:13:52.979000,0 days 01:14:27.179000,278.0,300.0,296.0,313.0,False,SOFT,4.0,True,AlphaTauri,0 days 01:13:07.385000,2022-04-09 06:58:07.410,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:16:13.732000,P GASLY,10,,19.0,5.0,,0 days 01:16:13.732000,0 days 00:00:40.730000,0 days 00:00:22.711000,,0 days 01:15:07.914000,0 days 01:15:30.644000,,182.0,270.0,,281.0,False,SOFT,5.0,True,AlphaTauri,0 days 01:14:27.179000,2022-04-09 06:59:27.204,1,,False,,False,False,2022,Australian Grand Prix
0 days 00:22:06.095000,V BOTTAS,77,0 days 00:02:05.170000,1.0,1.0,0 days 00:20:03.143000,,0 days 00:00:44.457000,0 days 00:00:20.817000,0 days 00:00:59.896000,0 days 00:20:45.417000,0 days 00:21:06.257000,0 days 00:22:06.095000,232.0,284.0,297.0,133.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:20:03.143000,2022-04-09 06:05:03.168,12,,False,,False,False,2022,Australian Grand Prix
0 days 00:23:25.736000,V BOTTAS,77,0 days 00:01:19.641000,2.0,1.0,,,0 days 00:00:27.337000,0 days 00:00:18.119000,0 days 00:00:34.185000,0 days 00:22:33.432000,0 days 00:22:51.551000,0 days 00:23:25.736000,282.0,304.0,297.0,313.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:22:06.095000,2022-04-09 06:07:06.120,1,,False,,False,True,2022,Australian Grand Prix
0 days 00:25:29.950000,V BOTTAS,77,0 days 00:02:04.214000,3.0,1.0,,,0 days 00:00:51.945000,0 days 00:00:21.274000,0 days 00:00:50.995000,0 days 00:24:17.681000,0 days 00:24:38.955000,0 days 00:25:29.950000,242.0,278.0,298.0,259.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:23:25.736000,2022-04-09 06:08:25.761,1,,False,,False,True,2022,Australian Grand Prix
0 days 00:26:49.201000,V BOTTAS,77,0 days 00:01:19.251000,4.0,1.0,,,0 days 00:00:27.193000,0 days 00:00:18.019000,0 days 00:00:34.039000,0 days 00:25:57.143000,0 days 00:26:15.162000,0 days 00:26:49.201000,283.0,304.0,300.0,314.0,True,SOFT,4.0,True,Alfa Romeo,0 days 00:25:29.950000,2022-04-09 06:10:29.975,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:00:08.838000,V BOTTAS,77,,5.0,1.0,,0 days 00:28:27.397000,0 days 00:00:32.142000,0 days 00:00:20.440000,,0 days 00:27:21.373000,0 days 00:27:41.832000,,247.0,282.0,,251.0,False,SOFT,5.0,True,Alfa Romeo,0 days 00:26:49.201000,2022-04-09 06:11:49.226,152,,False,,False,False,2022,Australian Grand Prix
0 days 01:01:48.768000,V BOTTAS,77,0 days 00:01:39.930000,6.0,2.0,0 days 01:00:10.800000,,0 days 00:00:38.320000,0 days 00:00:20.080000,0 days 00:00:41.530000,0 days 01:00:47.158000,0 days 01:01:07.238000,0 days 01:01:48.768000,251.0,281.0,301.0,203.0,False,SOFT,1.0,True,Alfa Romeo,0 days 01:00:10.800000,2022-04-09 06:45:10.825,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:03:08.178000,V BOTTAS,77,0 days 00:01:19.410000,7.0,2.0,,,0 days 00:00:27.318000,0 days 00:00:17.996000,0 days 00:00:34.096000,0 days 01:02:16.086000,0 days 01:02:34.082000,0 days 01:03:08.178000,282.0,307.0,301.0,316.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:01:48.768000,2022-04-09 06:46:48.793,12,,False,,False,True,2022,Australian Grand Prix
0 days 01:08:06.136000,V BOTTAS,77,,8.0,2.0,,0 days 01:04:40.567000,0 days 00:00:31.774000,0 days 00:00:22.571000,,0 days 01:03:39.982000,0 days 01:04:02.553000,,229.0,275.0,,265.0,False,SOFT,3.0,True,Alfa Romeo,0 days 01:03:08.178000,2022-04-09 06:48:08.203,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:09:45.904000,V BOTTAS,77,0 days 00:01:39.768000,9.0,3.0,0 days 01:08:08.123000,,0 days 00:00:37.340000,0 days 00:00:19.757000,0 days 00:00:42.671000,0 days 01:08:43.476000,0 days 01:09:03.233000,0 days 01:09:45.904000,251.0,283.0,300.0,205.0,False,SOFT,1.0,True,Alfa Romeo,0 days 01:08:06.136000,2022-04-09 06:53:06.161,1,,False,,False,False,2022,Australian Grand Prix
0 days 01:11:05.373000,V BOTTAS,77,0 days 00:01:19.469000,10.0,3.0,,,0 days 00:00:27.129000,0 days 00:00:18.067000,0 days 00:00:34.273000,0 days 01:10:13.033000,0 days 01:10:31.100000,0 days 01:11:05.373000,283.0,305.0,300.0,315.0,False,SOFT,2.0,True,Alfa Romeo,0 days 01:09:45.904000,2022-04-09 06:54:45.929,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:12:46.667000,V BOTTAS,77,0 days 00:01:41.294000,11.0,3.0,,,0 days 00:00:34.875000,0 days 00:00:23.125000,0 days 00:00:43.294000,0 days 01:11:40.248000,0 days 01:12:03.373000,0 days 01:12:46.667000,238.0,261.0,297.0,249.0,False,SOFT,3.0,True,Alfa Romeo,0 days 01:11:05.373000,2022-04-09 06:56:05.398,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:14:06.581000,V BOTTAS,77,0 days 00:01:19.914000,12.0,3.0,,,0 days 00:00:27.253000,0 days 00:00:17.990000,0 days 00:00:34.671000,0 days 01:13:13.920000,0 days 01:13:31.910000,0 days 01:14:06.581000,281.0,305.0,296.0,312.0,False,SOFT,4.0,True,Alfa Romeo,0 days 01:12:46.667000,2022-04-09 06:57:46.692,1,,False,,False,True,2022,Australian Grand Prix
0 days 01:15:51.288000,V BOTTAS,77,,13.0,3.0,,0 days 01:15:51.288000,0 days 00:00:36.223000,0 days 00:00:22.366000,,0 days 01:14:42.801000,0 days 01:15:05.180000,,204.0,250.0,,225.0,False,SOFT,5.0,True,Alfa Romeo,0 days 01:14:06.581000,2022-04-09 06:59:06.606,1,,False,,False,False,2022,Australian Grand Prix
0 days 00:17:11.176000,Y TSUNODA,22,0 days 00:01:52.150000,1.0,1.0,0 days 00:15:21.419000,,0 days 00:00:47.071000,0 days 00:00:21.844000,0 days 00:00:43.235000,0 days 00:16:06.146000,0 days 00:16:27.960000,0 days 00:17:11.176000,212.0,271.0,297.0,156.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:15:21.419000,2022-04-09 06:00:21.444,1,,False,,False,False,2022,Australian Grand Prix
0 days 00:18:31.776000,Y TSUNODA,22,0 days 00:01:20.600000,2.0,1.0,,,0 days 00:00:27.659000,0 days 00:00:18.291000,0 days 00:00:34.650000,0 days 00:17:38.835000,0 days 00:17:57.126000,0 days 00:18:31.776000,277.0,298.0,297.0,312.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:17:11.176000,2022-04-09 06:02:11.201,1,,False,,False,True,2022,Australian Grand Prix
0 days 00:20:24.272000,Y TSUNODA,22,0 days 00:01:52.496000,3.0,1.0,,,0 days 00:00:44.186000,0 days 00:00:24.359000,0 days 00:00:43.951000,0 days 00:19:15.962000,0 days 00:19:40.321000,0 days 00:20:24.272000,149.0,257.0,297.0,233.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:18:31.776000,2022-04-09 06:03:31.801,12,,False,,False,True,2022,Australian Grand Prix
0 days 00:26:24.412000,Y TSUNODA,22,,4.0,1.0,,0 days 00:22:02.982000,0 days 00:00:27.417000,0 days 00:00:18.177000,,0 days 00:20:51.739000,0 days 00:21:09.912000,,279.0,302.0,,314.0,False,SOFT,4.0,True,AlphaTauri,0 days 00:20:24.272000,2022-04-09 06:05:24.297,12,,False,,False,False,2022,Australian Grand Prix
0 days 00:28:24.753000,Y TSUNODA,22,0 days 00:02:00.341000,5.0,2.0,0 days 00:26:26.480000,,0 days 00:00:46.799000,0 days 00:00:21.042000,0 days 00:00:52.500000,0 days 00:27:11.211000,0 days 00:27:32.253000,0 days 00:28:24.753000,222.0,287.0,297.0,138.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:26:24.412000,2022-04-09 06:11:24.437,1,,False,,False,False,2022,Australian Grand Prix
0 days 00:29:44.495000,Y TSUNODA,22,0 days 00:01:19.742000,6.0,2.0,,,0 days 00:00:27.330000,0 days 00:00:18.104000,0 days 00:00:34.308000,0 days 00:28:52.083000,0 days 00:29:10.187000,0 days 00:29:44.495000,278.0,302.0,298.0,316.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:28:24.753000,2022-04-09 06:13:24.778,1,,False,,False,True,2022,Australian Grand Prix
0 days 00:46:07.883000,Y TSUNODA,22,,7.0,2.0,,0 days 00:31:53.616000,0 days 00:00:41.806000,0 days 00:00:25.509000,,0 days 00:30:26.411000,0 days 00:30:51.833000,,156.0,240.0,,256.0,False,SOFT,3.0,True,AlphaTauri,0 days 00:29:44.495000,2022-04-09 06:14:44.520,15,,False,,False,False,2022,Australian Grand Prix
0 days 00:47:50.034000,Y TSUNODA,22,0 days 00:01:42.151000,8.0,3.0,0 days 00:46:10.082000,,0 days 00:00:38.459000,0 days 00:00:19.373000,0 days 00:00:44.319000,0 days 00:46:46.342000,0 days 00:47:05.715000,0 days 00:47:50.034000,260.0,285.0,290.0,193.0,False,SOFT,5.0,False,AlphaTauri,0 days 00:46:10.082000,2022-04-09 06:31:10.107,1,,False,,False,False,2022,Australian Grand Prix
0 days 00:49:16.023000,Y TSUNODA,22,0 days 00:01:25.989000,9.0,3.0,,,0 days 00:00:28.601000,0 days 00:00:18.448000,0 days 00:00:38.940000,0 days 00:48:18.635000,0 days 00:48:37.083000,0 days 00:49:16.023000,276.0,301.0,300.0,308.0,False,SOFT,6.0,False,AlphaTauri,0 days 00:47:50.034000,2022-04-09 06:32:50.059,1,,False,,False,True,2022,Australian Grand Prix
0 days 00:59:13.785000,Y TSUNODA,22,,10.0,3.0,,0 days 00:51:00.086000,0 days 00:00:37.463000,0 days 00:00:20.619000,,0 days 00:49:53.526000,0 days 00:50:14.103000,,222.0,266.0,,247.0,False,SOFT,7.0,False,AlphaTauri,0 days 00:49:16.023000,2022-04-09 06:34:16.048,12,,False,,False,False,2022,Australian Grand Prix
0 days 01:01:03.428000,Y TSUNODA,22,0 days 00:01:49.643000,11.0,4.0,0 days 00:59:17.734000,,0 days 00:00:48.359000,0 days 00:00:20.226000,0 days 00:00:41.058000,0 days 01:00:02.144000,0 days 01:00:22.370000,0 days 01:01:03.428000,249.0,281.0,299.0,113.0,False,SOFT,4.0,False,AlphaTauri,0 days 00:59:13.785000,2022-04-09 06:44:13.810,1,,False,,False,False,2022,Australian Grand Prix
