Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 00:20:47.010000,N HULKENBERG,27,,1.0,1.0,0 days 00:18:34.114000,,,0 days 00:00:49.739000,0 days 00:00:43.650000,,0 days 00:20:03.477000,0 days 00:20:47.010000,157.0,141.0,213.0,236.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:18:34.114000,2024-10-19 22:05:21.214,1,,False,,False,False,2024,United States Grand Prix
0 days 00:22:20.880000,N HULKENBERG,27,0 days 00:01:33.870000,2.0,1.0,,,0 days 00:00:25.343000,0 days 00:00:37.631000,0 days 00:00:30.896000,0 days 00:21:12.353000,0 days 00:21:49.984000,0 days 00:22:20.880000,242.0,186.0,210.0,331.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:20:47.010000,2024-10-19 22:07:34.110,1,,False,,False,True,2024,United States Grand Prix
0 days 00:24:21.794000,N HULKENBERG,27,0 days 00:02:00.914000,3.0,1.0,,0 days 00:24:20.803000,0 days 00:00:30.434000,0 days 00:00:48.102000,0 days 00:00:42.378000,0 days 00:22:51.314000,0 days 00:23:39.416000,0 days 00:24:21.794000,177.0,149.0,,230.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:22:20.880000,2024-10-19 22:09:07.980,1,,False,,False,False,2024,United States Grand Prix
0 days 00:30:25.290000,N HULKENBERG,27,,4.0,2.0,0 days 00:28:09.372000,,,0 days 00:00:50.521000,0 days 00:00:52.861000,,0 days 00:29:32.429000,0 days 00:30:25.625000,179.0,140.0,212.0,238.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:24:21.794000,2024-10-19 22:11:08.894,1,,False,,False,False,2024,United States Grand Prix
0 days 00:31:58.891000,N HULKENBERG,27,0 days 00:01:33.601000,5.0,2.0,,,0 days 00:00:25.444000,0 days 00:00:37.364000,0 days 00:00:30.793000,0 days 00:30:50.734000,0 days 00:31:28.098000,0 days 00:31:58.891000,238.0,189.0,211.0,332.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:30:25.290000,2024-10-19 22:17:12.390,1,,False,,False,True,2024,United States Grand Prix
0 days 00:34:02.776000,N HULKENBERG,27,0 days 00:02:03.885000,6.0,2.0,,0 days 00:34:01.728000,0 days 00:00:32.951000,0 days 00:00:48.210000,0 days 00:00:42.724000,0 days 00:32:31.842000,0 days 00:33:20.052000,0 days 00:34:02.776000,157.0,137.0,,211.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:31:58.891000,2024-10-19 22:18:45.991,1,,False,,False,False,2024,United States Grand Prix
0 days 00:43:06.415000,N HULKENBERG,27,,7.0,3.0,0 days 00:40:57.359000,,,0 days 00:00:46.379000,0 days 00:00:42.092000,,0 days 00:42:24.323000,0 days 00:43:06.483000,166.0,171.0,212.0,237.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:34:02.776000,2024-10-19 22:20:49.876,1,,False,,False,False,2024,United States Grand Prix
0 days 00:44:39.959000,N HULKENBERG,27,0 days 00:01:33.544000,8.0,3.0,,,0 days 00:00:25.765000,0 days 00:00:37.215000,0 days 00:00:30.564000,0 days 00:43:32.180000,0 days 00:44:09.395000,0 days 00:44:39.959000,242.0,191.0,212.0,331.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:43:06.415000,2024-10-19 22:29:53.515,1,,False,,False,True,2024,United States Grand Prix
0 days 00:46:44.281000,N HULKENBERG,27,0 days 00:02:04.322000,9.0,3.0,,0 days 00:46:42.421000,0 days 00:00:31.592000,0 days 00:00:47.665000,0 days 00:00:45.065000,0 days 00:45:11.551000,0 days 00:45:59.216000,0 days 00:46:44.281000,157.0,148.0,,258.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:44:39.959000,2024-10-19 22:31:27.059,1,,False,,False,False,2024,United States Grand Prix
0 days 00:51:48.036000,N HULKENBERG,27,,10.0,4.0,0 days 00:49:39.372000,,,0 days 00:00:48.346000,0 days 00:00:40.487000,,0 days 00:51:07.549000,0 days 00:51:48.281000,156.0,137.0,213.0,225.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:46:44.281000,2024-10-19 22:33:31.381,1,,False,,False,False,2024,United States Grand Prix
0 days 00:53:21.688000,N HULKENBERG,27,0 days 00:01:33.652000,11.0,4.0,,,0 days 00:00:25.676000,0 days 00:00:37.270000,0 days 00:00:30.706000,0 days 00:52:13.712000,0 days 00:52:50.982000,0 days 00:53:21.688000,245.0,190.0,209.0,329.0,False,SOFT,2.0,True,Haas F1 Team,0 days 00:51:48.036000,2024-10-19 22:38:35.136,1,,False,,False,True,2024,United States Grand Prix
0 days 00:55:22.441000,N HULKENBERG,27,0 days 00:02:00.753000,12.0,4.0,,0 days 00:55:21.400000,0 days 00:00:33.747000,0 days 00:00:46.236000,0 days 00:00:40.770000,0 days 00:53:55.435000,0 days 00:54:41.671000,0 days 00:55:22.441000,155.0,156.0,,265.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:53:21.688000,2024-10-19 22:40:08.788,1,,False,,False,False,2024,United States Grand Prix
0 days 00:15:40.482000,E OCON,31,,1.0,1.0,0 days 00:13:36.620000,,,0 days 00:00:44.033000,0 days 00:00:39.676000,,0 days 00:15:00.909000,0 days 00:15:40.518000,179.0,167.0,212.0,297.0,False,SOFT,1.0,True,Alpine,0 days 00:13:36.620000,2024-10-19 22:00:23.720,1,,False,,False,False,2024,United States Grand Prix
0 days 00:17:15.453000,E OCON,31,0 days 00:01:34.971000,2.0,1.0,,,0 days 00:00:25.770000,0 days 00:00:37.914000,0 days 00:00:31.287000,0 days 00:16:06.252000,0 days 00:16:44.166000,0 days 00:17:15.453000,237.0,189.0,212.0,330.0,True,SOFT,2.0,True,Alpine,0 days 00:15:40.482000,2024-10-19 22:02:27.582,1,,False,,False,True,2024,United States Grand Prix
0 days 00:19:03.405000,E OCON,31,0 days 00:01:47.952000,3.0,1.0,,0 days 00:19:02.968000,0 days 00:00:29.194000,0 days 00:00:42.317000,0 days 00:00:36.441000,0 days 00:17:44.647000,0 days 00:18:26.964000,0 days 00:19:03.405000,203.0,171.0,,301.0,False,SOFT,3.0,True,Alpine,0 days 00:17:15.453000,2024-10-19 22:04:02.553,1,,False,,False,False,2024,United States Grand Prix
0 days 00:21:39.996000,E OCON,31,,4.0,2.0,0 days 00:19:33.053000,,0 days 00:01:06.037000,0 days 00:00:46.114000,0 days 00:00:44.446000,0 days 00:20:09.510000,0 days 00:20:55.642000,0 days 00:21:40.257000,159.0,149.0,208.0,298.0,False,SOFT,1.0,True,Alpine,0 days 00:19:03.405000,2024-10-19 22:05:50.505,1,,False,,False,False,2024,United States Grand Prix
0 days 00:23:13.982000,E OCON,31,0 days 00:01:33.986000,5.0,2.0,,,0 days 00:00:25.575000,0 days 00:00:37.539000,0 days 00:00:30.872000,0 days 00:22:05.571000,0 days 00:22:43.110000,0 days 00:23:13.982000,241.0,191.0,212.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:21:39.996000,2024-10-19 22:08:27.096,1,,False,,False,True,2024,United States Grand Prix
0 days 00:25:07.145000,E OCON,31,0 days 00:01:53.163000,6.0,2.0,,0 days 00:25:06.142000,0 days 00:00:30.582000,0 days 00:00:44.339000,0 days 00:00:38.242000,0 days 00:23:44.564000,0 days 00:24:28.903000,0 days 00:25:07.145000,189.0,165.0,,296.0,False,SOFT,3.0,True,Alpine,0 days 00:23:13.982000,2024-10-19 22:10:01.082,1,,False,,False,False,2024,United States Grand Prix
0 days 00:28:44.637000,E OCON,31,,7.0,3.0,0 days 00:26:44.398000,,,0 days 00:00:46.627000,0 days 00:00:40.153000,,0 days 00:28:04.526000,0 days 00:28:44.795000,160.0,155.0,214.0,298.0,False,SOFT,1.0,True,Alpine,0 days 00:25:07.145000,2024-10-19 22:11:54.245,1,,False,,False,False,2024,United States Grand Prix
0 days 00:30:18.669000,E OCON,31,0 days 00:01:34.032000,8.0,3.0,,,0 days 00:00:25.680000,0 days 00:00:37.416000,0 days 00:00:30.936000,0 days 00:29:10.317000,0 days 00:29:47.733000,0 days 00:30:18.669000,240.0,190.0,210.0,330.0,False,SOFT,2.0,True,Alpine,0 days 00:28:44.637000,2024-10-19 22:15:31.737,1,,True,TRACK LIMITS AT TURN 9 LAP 9 ,False,True,2024,United States Grand Prix
0 days 00:32:27.415000,E OCON,31,0 days 00:02:08.746000,9.0,3.0,,0 days 00:32:26.367000,0 days 00:00:41.078000,0 days 00:00:50.034000,0 days 00:00:37.634000,0 days 00:30:59.747000,0 days 00:31:49.781000,0 days 00:32:27.415000,204.0,164.0,,138.0,False,SOFT,3.0,True,Alpine,0 days 00:30:18.669000,2024-10-19 22:17:05.769,1,,False,,False,False,2024,United States Grand Prix
0 days 00:42:24.727000,E OCON,31,,10.0,4.0,0 days 00:40:03.018000,,,0 days 00:00:47.746000,0 days 00:00:37.048000,,0 days 00:41:47.679000,0 days 00:42:24.761000,152.0,151.0,213.0,290.0,False,SOFT,1.0,True,Alpine,0 days 00:32:27.415000,2024-10-19 22:19:14.515,1,,False,,False,False,2024,United States Grand Prix
0 days 00:43:58.413000,E OCON,31,0 days 00:01:33.686000,11.0,4.0,,,0 days 00:00:25.571000,0 days 00:00:37.281000,0 days 00:00:30.834000,0 days 00:42:50.298000,0 days 00:43:27.579000,0 days 00:43:58.413000,242.0,191.0,213.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:42:24.727000,2024-10-19 22:29:11.827,1,,False,,False,True,2024,United States Grand Prix
0 days 00:45:57.988000,E OCON,31,0 days 00:01:59.575000,12.0,4.0,,0 days 00:45:56.310000,0 days 00:00:31.592000,0 days 00:00:46.501000,0 days 00:00:41.482000,0 days 00:44:30.005000,0 days 00:45:16.506000,0 days 00:45:57.988000,175.0,154.0,,252.0,False,SOFT,3.0,True,Alpine,0 days 00:43:58.413000,2024-10-19 22:30:45.513,1,,False,,False,False,2024,United States Grand Prix
0 days 00:51:35.497000,E OCON,31,,13.0,5.0,0 days 00:49:18.375000,,,0 days 00:00:48.778000,0 days 00:00:38.259000,,0 days 00:50:57.342000,0 days 00:51:35.711000,146.0,153.0,213.0,283.0,False,SOFT,1.0,True,Alpine,0 days 00:45:57.988000,2024-10-19 22:32:45.088,1,,False,,False,False,2024,United States Grand Prix
0 days 00:53:09.094000,E OCON,31,0 days 00:01:33.597000,14.0,5.0,,,0 days 00:00:25.390000,0 days 00:00:37.430000,0 days 00:00:30.777000,0 days 00:52:00.887000,0 days 00:52:38.317000,0 days 00:53:09.094000,243.0,190.0,213.0,329.0,True,SOFT,2.0,True,Alpine,0 days 00:51:35.497000,2024-10-19 22:38:22.597,1,,False,,False,True,2024,United States Grand Prix
0 days 00:55:06.848000,E OCON,31,0 days 00:01:57.754000,15.0,5.0,,0 days 00:55:05.812000,0 days 00:00:32.050000,0 days 00:00:45.975000,0 days 00:00:39.729000,0 days 00:53:41.144000,0 days 00:54:27.119000,0 days 00:55:06.848000,179.0,154.0,,236.0,False,SOFT,3.0,True,Alpine,0 days 00:53:09.094000,2024-10-19 22:39:56.194,1,,False,,False,False,2024,United States Grand Prix
0 days 00:16:43.672000,L STROLL,18,,1.0,1.0,0 days 00:14:37.866000,,,0 days 00:00:43.572000,0 days 00:00:48.501000,,0 days 00:15:55.281000,0 days 00:16:43.672000,177.0,131.0,212.0,275.0,False,SOFT,8.0,False,Aston Martin,0 days 00:14:37.866000,2024-10-19 22:01:24.966,1,,False,,False,False,2024,United States Grand Prix
0 days 00:18:27.519000,L STROLL,18,0 days 00:01:43.847000,2.0,1.0,,0 days 00:18:26.056000,0 days 00:00:25.744000,0 days 00:00:40.383000,0 days 00:00:37.720000,0 days 00:17:09.416000,0 days 00:17:49.799000,0 days 00:18:27.519000,229.0,140.0,,250.0,False,SOFT,9.0,False,Aston Martin,0 days 00:16:43.672000,2024-10-19 22:03:30.772,1,,False,,False,False,2024,United States Grand Prix
0 days 00:22:33.001000,L STROLL,18,,3.0,2.0,0 days 00:20:13.767000,,,0 days 00:00:45.529000,0 days 00:00:47.819000,,0 days 00:21:45.239000,0 days 00:22:33.316000,148.0,142.0,211.0,257.0,False,SOFT,1.0,True,Aston Martin,0 days 00:18:27.519000,2024-10-19 22:05:14.619,1,,False,,False,False,2024,United States Grand Prix
0 days 00:24:07.115000,L STROLL,18,0 days 00:01:34.114000,4.0,2.0,,,0 days 00:00:25.523000,0 days 00:00:37.488000,0 days 00:00:31.103000,0 days 00:22:58.524000,0 days 00:23:36.012000,0 days 00:24:07.115000,230.0,191.0,209.0,328.0,True,SOFT,2.0,True,Aston Martin,0 days 00:22:33.001000,2024-10-19 22:09:20.101,1,,False,,False,True,2024,United States Grand Prix
0 days 00:25:53.419000,L STROLL,18,0 days 00:01:46.304000,5.0,2.0,,0 days 00:25:52.404000,0 days 00:00:30.407000,0 days 00:00:41.118000,0 days 00:00:34.779000,0 days 00:24:37.522000,0 days 00:25:18.640000,0 days 00:25:53.419000,221.0,172.0,,276.0,False,SOFT,3.0,True,Aston Martin,0 days 00:24:07.115000,2024-10-19 22:10:54.215,1,,False,,False,False,2024,United States Grand Prix
0 days 00:31:01.293000,L STROLL,18,,6.0,3.0,0 days 00:28:29.915000,,,0 days 00:00:48.187000,0 days 00:00:58.293000,,0 days 00:30:03.079000,0 days 00:31:01.583000,161.0,142.0,216.0,262.0,False,SOFT,1.0,True,Aston Martin,0 days 00:25:53.419000,2024-10-19 22:12:40.519,1,,False,,False,False,2024,United States Grand Prix
0 days 00:32:35.326000,L STROLL,18,0 days 00:01:34.033000,7.0,3.0,,,0 days 00:00:25.432000,0 days 00:00:37.567000,0 days 00:00:31.034000,0 days 00:31:26.725000,0 days 00:32:04.292000,0 days 00:32:35.326000,234.0,190.0,212.0,327.0,True,SOFT,2.0,True,Aston Martin,0 days 00:31:01.293000,2024-10-19 22:17:48.393,1,,False,,False,True,2024,United States Grand Prix
0 days 00:34:33.842000,L STROLL,18,0 days 00:01:58.516000,8.0,3.0,,0 days 00:34:32.921000,0 days 00:00:32.990000,0 days 00:00:44.618000,0 days 00:00:40.908000,0 days 00:33:08.316000,0 days 00:33:52.934000,0 days 00:34:33.842000,175.0,136.0,,238.0,False,SOFT,3.0,True,Aston Martin,0 days 00:32:35.326000,2024-10-19 22:19:22.426,1,,False,,False,False,2024,United States Grand Prix
0 days 00:42:13.823000,L STROLL,18,,9.0,4.0,0 days 00:39:56.191000,,,0 days 00:00:47.015000,0 days 00:00:38.606000,,0 days 00:41:35.394000,0 days 00:42:13.874000,142.0,131.0,213.0,242.0,False,SOFT,1.0,True,Aston Martin,0 days 00:34:33.842000,2024-10-19 22:21:20.942,1,,False,,False,False,2024,United States Grand Prix
0 days 00:43:47.582000,L STROLL,18,0 days 00:01:33.759000,10.0,4.0,,,0 days 00:00:25.394000,0 days 00:00:37.356000,0 days 00:00:31.009000,0 days 00:42:39.217000,0 days 00:43:16.573000,0 days 00:43:47.582000,232.0,190.0,211.0,328.0,True,SOFT,2.0,True,Aston Martin,0 days 00:42:13.823000,2024-10-19 22:29:00.923,1,,False,,False,True,2024,United States Grand Prix
0 days 00:45:42.021000,L STROLL,18,0 days 00:01:54.439000,11.0,4.0,,0 days 00:45:40.993000,0 days 00:00:32.225000,0 days 00:00:44.261000,0 days 00:00:37.953000,0 days 00:44:19.807000,0 days 00:45:04.068000,0 days 00:45:42.021000,172.0,165.0,,247.0,False,SOFT,3.0,True,Aston Martin,0 days 00:43:47.582000,2024-10-19 22:30:34.682,1,,False,,False,False,2024,United States Grand Prix
0 days 00:52:47.176000,L STROLL,18,,12.0,5.0,0 days 00:50:20.789000,,,0 days 00:00:51.574000,0 days 00:00:43.087000,,0 days 00:52:04.253000,0 days 00:52:47.426000,127.0,122.0,214.0,264.0,False,SOFT,1.0,True,Aston Martin,0 days 00:45:42.021000,2024-10-19 22:32:29.121,1,,False,,False,False,2024,United States Grand Prix
0 days 00:54:21.071000,L STROLL,18,0 days 00:01:33.895000,13.0,5.0,,,0 days 00:00:25.387000,0 days 00:00:37.296000,0 days 00:00:31.212000,0 days 00:53:12.563000,0 days 00:53:49.859000,0 days 00:54:21.071000,234.0,191.0,210.0,327.0,False,SOFT,2.0,True,Aston Martin,0 days 00:52:47.176000,2024-10-19 22:39:34.276,1,,False,,False,True,2024,United States Grand Prix
0 days 00:56:29.318000,L STROLL,18,0 days 00:02:08.247000,14.0,5.0,,0 days 00:56:28.257000,0 days 00:00:31.840000,0 days 00:00:45.717000,0 days 00:00:50.690000,0 days 00:54:52.911000,0 days 00:55:38.628000,0 days 00:56:29.318000,182.0,120.0,,208.0,False,SOFT,3.0,True,Aston Martin,0 days 00:54:21.071000,2024-10-19 22:41:08.171,1,,False,,False,False,2024,United States Grand Prix
0 days 00:15:57.420000,L LAWSON,30,,1.0,1.0,0 days 00:13:54.231000,,,0 days 00:00:48.841000,0 days 00:00:40.964000,,0 days 00:15:16.633000,0 days 00:15:57.420000,197.0,127.0,214.0,223.0,False,SOFT,1.0,True,RB,0 days 00:13:54.231000,2024-10-19 22:00:41.331,1,,False,,False,False,2024,United States Grand Prix
0 days 00:17:36.409000,L LAWSON,30,0 days 00:01:38.989000,2.0,1.0,,0 days 00:17:35.355000,0 days 00:00:25.872000,0 days 00:00:37.674000,0 days 00:00:35.443000,0 days 00:16:23.292000,0 days 00:17:00.966000,0 days 00:17:36.409000,242.0,189.0,,330.0,False,SOFT,2.0,True,RB,0 days 00:15:57.420000,2024-10-19 22:02:44.520,1,,False,,False,False,2024,United States Grand Prix
0 days 00:21:46.816000,L LAWSON,30,,3.0,2.0,0 days 00:19:36.996000,,,0 days 00:00:54.178000,0 days 00:00:38.829000,,0 days 00:21:08.103000,0 days 00:21:47.006000,213.0,64.0,216.0,234.0,False,SOFT,1.0,True,RB,0 days 00:17:36.409000,2024-10-19 22:04:23.509,1,,False,,False,False,2024,United States Grand Prix
0 days 00:23:20.725000,L LAWSON,30,0 days 00:01:33.909000,4.0,2.0,,,0 days 00:00:25.310000,0 days 00:00:37.654000,0 days 00:00:30.945000,0 days 00:22:12.126000,0 days 00:22:49.780000,0 days 00:23:20.725000,242.0,189.0,211.0,331.0,True,SOFT,2.0,True,RB,0 days 00:21:46.816000,2024-10-19 22:08:33.916,1,,False,,False,True,2024,United States Grand Prix
0 days 00:25:15.639000,L LAWSON,30,0 days 00:01:54.914000,5.0,2.0,,0 days 00:25:14.607000,0 days 00:00:30.341000,0 days 00:00:45.976000,0 days 00:00:38.597000,0 days 00:23:51.066000,0 days 00:24:37.042000,0 days 00:25:15.639000,194.0,156.0,,231.0,False,SOFT,3.0,True,RB,0 days 00:23:20.725000,2024-10-19 22:10:07.825,1,,False,,False,False,2024,United States Grand Prix
0 days 00:29:39.620000,L LAWSON,30,,6.0,3.0,0 days 00:27:31.759000,,,0 days 00:00:55.889000,0 days 00:00:37.518000,,0 days 00:29:02.123000,0 days 00:29:39.786000,197.0,134.0,215.0,105.0,False,SOFT,1.0,True,RB,0 days 00:25:15.639000,2024-10-19 22:12:02.739,1,,False,,False,False,2024,United States Grand Prix
0 days 00:31:12.959000,L LAWSON,30,0 days 00:01:33.339000,7.0,3.0,,,0 days 00:00:25.231000,0 days 00:00:37.333000,0 days 00:00:30.775000,0 days 00:30:04.851000,0 days 00:30:42.184000,0 days 00:31:12.959000,239.0,190.0,213.0,332.0,True,SOFT,2.0,True,RB,0 days 00:29:39.620000,2024-10-19 22:16:26.720,1,,False,,False,True,2024,United States Grand Prix
0 days 00:33:20.199000,L LAWSON,30,0 days 00:02:07.240000,8.0,3.0,,0 days 00:33:19.123000,0 days 00:00:33.768000,0 days 00:00:48.798000,0 days 00:00:44.674000,0 days 00:31:46.727000,0 days 00:32:35.525000,0 days 00:33:20.199000,168.0,127.0,,212.0,False,SOFT,3.0,True,RB,0 days 00:31:12.959000,2024-10-19 22:18:00.059,1,,False,,False,False,2024,United States Grand Prix
0 days 00:42:01.274000,L LAWSON,30,,9.0,4.0,0 days 00:39:46.967000,0 days 00:42:00.007000,,0 days 00:00:46.700000,0 days 00:00:40.804000,,0 days 00:41:20.470000,0 days 00:42:01.364000,199.0,153.0,,249.0,False,SOFT,4.0,False,RB,0 days 00:33:20.199000,2024-10-19 22:20:07.299,1,,False,,False,False,2024,United States Grand Prix
0 days 00:44:40.403000,L LAWSON,30,,10.0,5.0,0 days 00:42:29.516000,0 days 00:44:38.060000,0 days 00:01:13.524000,0 days 00:00:46.031000,0 days 00:00:39.666000,0 days 00:43:14.743000,0 days 00:44:00.737000,0 days 00:44:41.198000,218.0,172.0,,273.0,False,SOFT,5.0,False,RB,0 days 00:42:01.274000,2024-10-19 22:28:48.374,1,,False,,False,False,2024,United States Grand Prix
0 days 00:52:37.667000,L LAWSON,30,,11.0,6.0,0 days 00:50:45.241000,0 days 00:52:36.572000,,0 days 00:00:46.830000,0 days 00:00:37.183000,,0 days 00:52:00.484000,0 days 00:52:37.826000,142.0,173.0,,192.0,False,SOFT,4.0,False,RB,0 days 00:44:40.403000,2024-10-19 22:31:27.503,1,,False,,False,False,2024,United States Grand Prix
0 days 00:15:16.899000,A ALBON,23,,1.0,1.0,0 days 00:13:17.110000,,,0 days 00:00:46.911000,0 days 00:00:40.760000,,0 days 00:14:36.280000,0 days 00:15:16.899000,162.0,116.0,211.0,313.0,False,SOFT,6.0,False,Williams,0 days 00:13:17.110000,2024-10-19 22:00:04.210,1,,False,,False,False,2024,United States Grand Prix
0 days 00:16:59.493000,A ALBON,23,0 days 00:01:42.594000,2.0,1.0,,0 days 00:16:57.641000,0 days 00:00:25.598000,0 days 00:00:38.167000,0 days 00:00:38.829000,0 days 00:15:42.497000,0 days 00:16:20.664000,0 days 00:16:59.493000,234.0,174.0,,323.0,False,SOFT,7.0,False,Williams,0 days 00:15:16.899000,2024-10-19 22:02:03.999,1,,False,,False,False,2024,United States Grand Prix
0 days 00:20:05.001000,A ALBON,23,,3.0,2.0,0 days 00:18:05.305000,,0 days 00:01:37.333000,0 days 00:00:46.949000,0 days 00:00:41.136000,0 days 00:18:37.031000,0 days 00:19:23.917000,0 days 00:20:05.195000,180.0,104.0,215.0,316.0,False,SOFT,1.0,True,Williams,0 days 00:16:59.493000,2024-10-19 22:03:46.593,1,,False,,False,False,2024,United States Grand Prix
0 days 00:21:39.103000,A ALBON,23,0 days 00:01:34.102000,4.0,2.0,,,0 days 00:00:25.249000,0 days 00:00:37.855000,0 days 00:00:30.998000,0 days 00:20:30.250000,0 days 00:21:08.105000,0 days 00:21:39.103000,234.0,189.0,210.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:20:05.001000,2024-10-19 22:06:52.101,1,,False,,False,True,2024,United States Grand Prix
0 days 00:23:39.405000,A ALBON,23,0 days 00:02:00.302000,5.0,2.0,,0 days 00:23:38.284000,0 days 00:00:35.661000,0 days 00:00:46.980000,0 days 00:00:37.661000,0 days 00:22:14.764000,0 days 00:23:01.744000,0 days 00:23:39.405000,198.0,150.0,,275.0,False,SOFT,3.0,True,Williams,0 days 00:21:39.103000,2024-10-19 22:08:26.203,1,,False,,False,False,2024,United States Grand Prix
0 days 00:28:53.345000,A ALBON,23,,6.0,3.0,0 days 00:26:52.262000,,,0 days 00:00:45.721000,0 days 00:00:39.708000,,0 days 00:28:13.711000,0 days 00:28:53.585000,171.0,115.0,215.0,320.0,False,SOFT,1.0,True,Williams,0 days 00:23:39.405000,2024-10-19 22:10:26.505,1,,False,,False,False,2024,United States Grand Prix
0 days 00:30:27.396000,A ALBON,23,0 days 00:01:34.051000,7.0,3.0,,,0 days 00:00:25.332000,0 days 00:00:37.720000,0 days 00:00:30.999000,0 days 00:29:18.677000,0 days 00:29:56.397000,0 days 00:30:27.396000,235.0,188.0,210.0,329.0,True,SOFT,2.0,True,Williams,0 days 00:28:53.345000,2024-10-19 22:15:40.445,1,,False,,False,True,2024,United States Grand Prix
0 days 00:32:50.537000,A ALBON,23,0 days 00:02:23.141000,8.0,3.0,,0 days 00:32:49.523000,0 days 00:00:44.887000,0 days 00:00:59.352000,0 days 00:00:38.902000,0 days 00:31:12.283000,0 days 00:32:11.635000,0 days 00:32:50.537000,141.0,132.0,,252.0,False,SOFT,3.0,True,Williams,0 days 00:30:27.396000,2024-10-19 22:17:14.496,1,,False,,False,False,2024,United States Grand Prix
0 days 00:16:06.030000,F COLAPINTO,43,,1.0,1.0,0 days 00:14:19.316000,0 days 00:16:04.828000,,0 days 00:00:39.704000,0 days 00:00:36.486000,,0 days 00:15:29.544000,0 days 00:16:06.124000,208.0,116.0,,326.0,False,SOFT,6.0,False,Williams,0 days 00:14:19.316000,2024-10-19 22:01:06.416,1,,False,,False,False,2024,United States Grand Prix
0 days 00:20:32.331000,F COLAPINTO,43,,2.0,2.0,0 days 00:18:27.295000,,,0 days 00:00:46.222000,0 days 00:00:40.773000,,0 days 00:19:51.646000,0 days 00:20:32.331000,162.0,139.0,215.0,318.0,False,SOFT,1.0,True,Williams,0 days 00:16:06.030000,2024-10-19 22:02:53.130,1,,False,,False,False,2024,United States Grand Prix
0 days 00:22:06.393000,F COLAPINTO,43,0 days 00:01:34.062000,3.0,2.0,,,0 days 00:00:25.517000,0 days 00:00:37.591000,0 days 00:00:30.954000,0 days 00:20:57.848000,0 days 00:21:35.439000,0 days 00:22:06.393000,228.0,190.0,208.0,327.0,True,SOFT,2.0,True,Williams,0 days 00:20:32.331000,2024-10-19 22:07:19.431,1,,False,,False,True,2024,United States Grand Prix
0 days 00:24:06.178000,F COLAPINTO,43,0 days 00:01:59.785000,4.0,2.0,,0 days 00:24:04.363000,0 days 00:00:32.323000,0 days 00:00:46.778000,0 days 00:00:40.684000,0 days 00:22:38.716000,0 days 00:23:25.494000,0 days 00:24:06.178000,173.0,146.0,,301.0,False,SOFT,3.0,True,Williams,0 days 00:22:06.393000,2024-10-19 22:08:53.493,1,,False,,False,False,2024,United States Grand Prix
0 days 00:29:07.435000,F COLAPINTO,43,,5.0,3.0,0 days 00:27:01.204000,,,0 days 00:00:46.031000,0 days 00:00:41.023000,,0 days 00:28:26.517000,0 days 00:29:07.722000,156.0,133.0,216.0,319.0,False,SOFT,1.0,True,Williams,0 days 00:24:06.178000,2024-10-19 22:10:53.278,1,,False,,False,False,2024,United States Grand Prix
0 days 00:31:22.724000,F COLAPINTO,43,0 days 00:02:15.289000,6.0,3.0,,0 days 00:31:21.778000,0 days 00:00:27.041000,0 days 00:00:57.849000,0 days 00:00:50.399000,0 days 00:29:34.476000,0 days 00:30:32.325000,0 days 00:31:22.724000,138.0,98.0,,220.0,False,SOFT,2.0,True,Williams,0 days 00:29:07.435000,2024-10-19 22:15:54.535,1,,False,,False,False,2024,United States Grand Prix
0 days 00:15:45.464000,V BOTTAS,77,,1.0,1.0,0 days 00:13:39.687000,,,0 days 00:00:44.040000,0 days 00:00:39.562000,,0 days 00:15:06.069000,0 days 00:15:45.482000,195.0,171.0,214.0,298.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:13:39.687000,2024-10-19 22:00:26.787,1,,False,,False,False,2024,United States Grand Prix
0 days 00:17:20.178000,V BOTTAS,77,0 days 00:01:34.714000,2.0,1.0,,,0 days 00:00:25.540000,0 days 00:00:37.923000,0 days 00:00:31.251000,0 days 00:16:11.004000,0 days 00:16:48.927000,0 days 00:17:20.178000,236.0,193.0,212.0,329.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:15:45.464000,2024-10-19 22:02:32.564,1,,False,,False,True,2024,United States Grand Prix
