Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,TrackStatus,QualifyingPosition,Year,EventName,WetSession
L NORRIS,4,0 days 00:01:21.068000,12.0,4.0,0 days 00:00:27.111000,0 days 00:00:27.013000,0 days 00:00:26.944000,0 days 00:48:42.406000,0 days 00:49:09.419000,0 days 00:49:36.363000,315.0,332.0,313.0,328.0,True,SOFT,4.0,False,McLaren,0 days 00:48:15.295000,1.0,14.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:21.283000,2.0,1.0,0 days 00:00:26.970000,0 days 00:00:27.344000,0 days 00:00:26.969000,0 days 00:18:55.140000,0 days 00:19:22.484000,0 days 00:19:49.453000,324.0,335.0,317.0,346.0,True,SOFT,2.0,True,Racing Point,0 days 00:18:28.170000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:57.837000,3.0,1.0,0 days 00:00:41.349000,0 days 00:00:37.946000,0 days 00:00:38.542000,0 days 00:20:30.802000,0 days 00:21:08.748000,0 days 00:21:47.290000,234.0,301.0,317.0,191.0,False,SOFT,3.0,True,Racing Point,0 days 00:19:49.453000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:21.176000,4.0,1.0,0 days 00:00:26.883000,0 days 00:00:27.282000,0 days 00:00:27.011000,0 days 00:22:14.173000,0 days 00:22:41.455000,0 days 00:23:08.466000,325.0,337.0,314.0,347.0,True,SOFT,4.0,True,Racing Point,0 days 00:21:47.290000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:20.643000,8.0,3.0,0 days 00:00:26.652000,0 days 00:00:27.100000,0 days 00:00:26.891000,0 days 00:36:01.013000,0 days 00:36:28.113000,0 days 00:36:55.004000,328.0,339.0,312.0,349.0,True,SOFT,2.0,True,Racing Point,0 days 00:35:34.361000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:20.967000,11.0,4.0,0 days 00:00:26.899000,0 days 00:00:27.078000,0 days 00:00:26.990000,0 days 00:46:35.450000,0 days 00:47:02.528000,0 days 00:47:29.518000,321.0,333.0,313.0,341.0,True,SOFT,3.0,False,Racing Point,0 days 00:46:08.551000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:31.233000,12.0,4.0,0 days 00:00:30.613000,0 days 00:00:30.498000,0 days 00:00:30.122000,0 days 00:48:00.131000,0 days 00:48:30.629000,0 days 00:49:00.751000,295.0,298.0,316.0,208.0,False,SOFT,4.0,False,Racing Point,0 days 00:47:29.518000,12.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:21.344000,13.0,4.0,0 days 00:00:26.901000,0 days 00:00:27.309000,0 days 00:00:27.134000,0 days 00:49:27.652000,0 days 00:49:54.961000,0 days 00:50:22.095000,324.0,335.0,317.0,343.0,False,SOFT,5.0,False,Racing Point,0 days 00:49:00.751000,1.0,9.0,2019,Italian Grand Prix,False
L STROLL,18,0 days 00:01:20.498000,16.0,5.0,0 days 00:00:26.728000,0 days 00:00:27.097000,0 days 00:00:26.673000,0 days 00:57:56.021000,0 days 00:58:23.118000,0 days 00:58:49.791000,327.0,340.0,314.0,347.0,True,SOFT,2.0,True,Racing Point,0 days 00:57:29.293000,1.0,9.0,2019,Italian Grand Prix,False
N HULKENBERG,27,0 days 00:01:20.155000,2.0,1.0,0 days 00:00:26.676000,0 days 00:00:26.777000,0 days 00:00:26.702000,0 days 00:21:31.935000,0 days 00:21:58.712000,0 days 00:22:25.414000,324.0,338.0,317.0,341.0,True,SOFT,2.0,True,Renault,0 days 00:21:05.259000,1.0,6.0,2019,Italian Grand Prix,False
N HULKENBERG,27,0 days 00:01:20.498000,5.0,2.0,0 days 00:00:26.943000,0 days 00:00:26.910000,0 days 00:00:26.645000,0 days 00:47:13.913000,0 days 00:47:40.823000,0 days 00:48:07.468000,323.0,337.0,316.0,344.0,True,SOFT,2.0,True,Renault,0 days 00:46:46.970000,12.0,6.0,2019,Italian Grand Prix,False
N HULKENBERG,27,0 days 00:01:20.275000,8.0,3.0,0 days 00:00:26.785000,0 days 00:00:26.767000,0 days 00:00:26.723000,0 days 00:57:51.541000,0 days 00:58:18.308000,0 days 00:58:45.031000,325.0,340.0,317.0,341.0,True,SOFT,2.0,True,Renault,0 days 00:57:24.756000,1.0,6.0,2019,Italian Grand Prix,False
N HULKENBERG,27,0 days 00:01:20.049000,11.0,4.0,0 days 00:00:26.750000,0 days 00:00:26.670000,0 days 00:00:26.629000,0 days 01:10:20.462000,0 days 01:10:47.132000,0 days 01:11:13.761000,325.0,336.0,316.0,341.0,True,SOFT,2.0,True,Renault,0 days 01:09:53.712000,1.0,6.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:21.465000,2.0,1.0,0 days 00:00:27.588000,0 days 00:00:27.007000,0 days 00:00:26.870000,0 days 00:18:49.636000,0 days 00:19:16.643000,0 days 00:19:43.513000,309.0,325.0,306.0,332.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:18:22.048000,1.0,15.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:58.244000,3.0,1.0,0 days 00:00:44.879000,0 days 00:00:35.510000,0 days 00:00:37.855000,0 days 00:20:28.392000,0 days 00:21:03.902000,0 days 00:21:41.757000,278.0,286.0,306.0,152.0,False,SOFT,3.0,True,Toro Rosso,0 days 00:19:43.513000,1.0,15.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:21.110000,4.0,1.0,0 days 00:00:27.366000,0 days 00:00:26.932000,0 days 00:00:26.812000,0 days 00:22:09.123000,0 days 00:22:36.055000,0 days 00:23:02.867000,312.0,328.0,306.0,334.0,True,SOFT,4.0,True,Toro Rosso,0 days 00:21:41.757000,1.0,15.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:20.508000,8.0,3.0,0 days 00:00:27.050000,0 days 00:00:26.507000,0 days 00:00:26.951000,0 days 00:35:46.317000,0 days 00:36:12.824000,0 days 00:36:39.775000,318.0,338.0,310.0,342.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:35:19.267000,1.0,15.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:21.709000,11.0,4.0,0 days 00:00:27.581000,0 days 00:00:26.993000,0 days 00:00:27.135000,0 days 00:49:51.121000,0 days 00:50:18.114000,0 days 00:50:45.249000,309.0,325.0,304.0,332.0,True,SOFT,7.0,False,Toro Rosso,0 days 00:49:23.540000,1.0,15.0,2019,Italian Grand Prix,False
P GASLY,10,0 days 00:01:21.125000,14.0,5.0,0 days 00:00:27.285000,0 days 00:00:27.033000,0 days 00:00:26.807000,0 days 00:57:50.056000,0 days 00:58:17.089000,0 days 00:58:43.896000,313.0,330.0,307.0,337.0,True,SOFT,3.0,False,Toro Rosso,0 days 00:57:22.771000,1.0,15.0,2019,Italian Grand Prix,False
R GROSJEAN,8,0 days 00:01:21.241000,2.0,1.0,0 days 00:00:27.038000,0 days 00:00:27.099000,0 days 00:00:27.104000,0 days 00:19:27.544000,0 days 00:19:54.643000,0 days 00:20:21.747000,320.0,331.0,312.0,339.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:19:00.506000,1.0,16.0,2019,Italian Grand Prix,False
R GROSJEAN,8,0 days 00:01:46.187000,3.0,1.0,0 days 00:00:31.878000,0 days 00:00:39.086000,0 days 00:00:35.223000,0 days 00:20:53.625000,0 days 00:21:32.711000,0 days 00:22:07.934000,263.0,278.0,313.0,235.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:20:21.747000,1.0,16.0,2019,Italian Grand Prix,False
R GROSJEAN,8,0 days 00:01:21.466000,4.0,1.0,0 days 00:00:27.107000,0 days 00:00:27.224000,0 days 00:00:27.135000,0 days 00:22:35.041000,0 days 00:23:02.265000,0 days 00:23:29.400000,321.0,335.0,312.0,340.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:22:07.934000,1.0,16.0,2019,Italian Grand Prix,False
R GROSJEAN,8,0 days 00:01:20.784000,7.0,2.0,0 days 00:00:26.858000,0 days 00:00:27.077000,0 days 00:00:26.849000,0 days 00:35:39.078000,0 days 00:36:06.155000,0 days 00:36:33.004000,324.0,335.0,315.0,340.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:35:12.220000,1.0,16.0,2019,Italian Grand Prix,False
R KUBICA,88,0 days 00:01:23.966000,2.0,1.0,0 days 00:00:28.013000,0 days 00:00:28.065000,0 days 00:00:27.888000,0 days 00:18:02.916000,0 days 00:18:30.981000,0 days 00:18:58.869000,307.0,329.0,300.0,326.0,True,SOFT,2.0,True,Williams,0 days 00:17:34.903000,1.0,19.0,2019,Italian Grand Prix,False
R KUBICA,88,0 days 00:01:58.059000,3.0,1.0,0 days 00:00:37.271000,0 days 00:00:46.889000,0 days 00:00:33.899000,0 days 00:19:36.140000,0 days 00:20:23.029000,0 days 00:20:56.928000,282.0,131.0,307.0,173.0,False,SOFT,3.0,True,Williams,0 days 00:18:58.869000,1.0,19.0,2019,Italian Grand Prix,False
R KUBICA,88,0 days 00:01:22.922000,4.0,1.0,0 days 00:00:27.514000,0 days 00:00:27.590000,0 days 00:00:27.818000,0 days 00:21:24.442000,0 days 00:21:52.032000,0 days 00:22:19.850000,312.0,325.0,296.0,337.0,True,SOFT,4.0,True,Williams,0 days 00:20:56.928000,1.0,19.0,2019,Italian Grand Prix,False
R KUBICA,88,0 days 00:01:22.356000,8.0,3.0,0 days 00:00:27.366000,0 days 00:00:27.421000,0 days 00:00:27.569000,0 days 00:35:43.160000,0 days 00:36:10.581000,0 days 00:36:38.150000,316.0,324.0,296.0,340.0,True,SOFT,2.0,True,Williams,0 days 00:35:15.794000,1.0,19.0,2019,Italian Grand Prix,False
S PEREZ,11,0 days 00:01:21.385000,2.0,1.0,0 days 00:00:27.014000,0 days 00:00:27.462000,0 days 00:00:26.909000,0 days 00:18:59.136000,0 days 00:19:26.598000,0 days 00:19:53.507000,326.0,338.0,318.0,349.0,True,SOFT,2.0,True,Racing Point,0 days 00:18:32.122000,1.0,17.0,2019,Italian Grand Prix,False
S PEREZ,11,0 days 00:02:07.913000,3.0,1.0,0 days 00:00:38.797000,0 days 00:00:40.828000,0 days 00:00:48.288000,0 days 00:20:32.304000,0 days 00:21:13.132000,0 days 00:22:01.420000,228.0,272.0,315.0,281.0,False,SOFT,3.0,True,Racing Point,0 days 00:19:53.507000,1.0,17.0,2019,Italian Grand Prix,False
S PEREZ,11,0 days 00:01:21.291000,4.0,1.0,0 days 00:00:26.992000,0 days 00:00:27.431000,0 days 00:00:26.868000,0 days 00:22:28.412000,0 days 00:22:55.843000,0 days 00:23:22.711000,325.0,339.0,312.0,349.0,True,SOFT,4.0,True,Racing Point,0 days 00:22:01.420000,1.0,17.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:20.877000,2.0,1.0,0 days 00:00:27.046000,0 days 00:00:26.965000,0 days 00:00:26.866000,0 days 00:21:22.379000,0 days 00:21:49.344000,0 days 00:22:16.210000,319.0,337.0,315.0,337.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:20:55.333000,1.0,4.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:45.023000,3.0,1.0,0 days 00:00:36.027000,0 days 00:00:34.700000,0 days 00:00:34.296000,0 days 00:22:52.237000,0 days 00:23:26.937000,0 days 00:24:01.233000,243.0,253.0,312.0,196.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:22:16.210000,1.0,4.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:20.378000,4.0,1.0,0 days 00:00:26.988000,0 days 00:00:26.766000,0 days 00:00:26.624000,0 days 00:24:28.221000,0 days 00:24:54.987000,0 days 00:25:21.611000,321.0,337.0,315.0,339.0,True,MEDIUM,4.0,True,Ferrari,0 days 00:24:01.233000,1.0,4.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:50.434000,5.0,1.0,0 days 00:00:35.454000,0 days 00:00:38.800000,0 days 00:00:36.180000,0 days 00:25:57.065000,0 days 00:26:35.865000,0 days 00:27:12.045000,246.0,192.0,313.0,213.0,False,MEDIUM,5.0,True,Ferrari,0 days 00:25:21.611000,1.0,4.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:19.715000,9.0,3.0,0 days 00:00:26.761000,0 days 00:00:26.390000,0 days 00:00:26.564000,0 days 00:47:01.601000,0 days 00:47:27.991000,0 days 00:47:54.555000,323.0,340.0,314.0,343.0,True,SOFT,3.0,False,Ferrari,0 days 00:46:34.840000,12.0,4.0,2019,Italian Grand Prix,False
S VETTEL,5,0 days 00:01:19.457000,14.0,5.0,0 days 00:00:26.734000,0 days 00:00:26.330000,0 days 00:00:26.393000,0 days 01:10:16.255000,0 days 01:10:42.585000,0 days 01:11:08.978000,321.0,336.0,313.0,339.0,True,SOFT,2.0,True,Ferrari,0 days 01:09:49.521000,1.0,4.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:20.156000,2.0,1.0,0 days 00:00:27.084000,0 days 00:00:26.572000,0 days 00:00:26.500000,0 days 00:24:11.233000,0 days 00:24:37.805000,0 days 00:25:04.305000,314.0,327.0,312.0,333.0,True,SOFT,2.0,True,Mercedes,0 days 00:23:44.149000,1.0,3.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:45.997000,3.0,1.0,0 days 00:00:33.756000,0 days 00:00:35.999000,0 days 00:00:36.242000,0 days 00:25:38.061000,0 days 00:26:14.060000,0 days 00:26:50.302000,257.0,247.0,307.0,272.0,False,SOFT,3.0,True,Mercedes,0 days 00:25:04.305000,1.0,3.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:20.160000,4.0,1.0,0 days 00:00:27.016000,0 days 00:00:26.542000,0 days 00:00:26.602000,0 days 00:27:17.318000,0 days 00:27:43.860000,0 days 00:28:10.462000,312.0,323.0,308.0,332.0,False,SOFT,4.0,True,Mercedes,0 days 00:26:50.302000,1.0,3.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:20.018000,7.0,2.0,0 days 00:00:27.034000,0 days 00:00:26.505000,0 days 00:00:26.479000,0 days 00:46:53.073000,0 days 00:47:19.578000,0 days 00:47:46.057000,313.0,326.0,308.0,332.0,True,SOFT,2.0,True,Mercedes,0 days 00:46:26.039000,12.0,3.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:20.566000,10.0,3.0,0 days 00:00:26.941000,0 days 00:00:26.665000,0 days 00:00:26.960000,0 days 00:58:15.832000,0 days 00:58:42.497000,0 days 00:59:09.457000,317.0,334.0,304.0,338.0,False,SOFT,2.0,True,Mercedes,0 days 00:57:48.891000,12.0,3.0,2019,Italian Grand Prix,False
V BOTTAS,77,0 days 00:01:56.334000,16.0,5.0,0 days 00:00:34.467000,0 days 00:00:35.438000,0 days 00:00:46.429000,0 days 01:29:11.866000,0 days 01:29:47.304000,0 days 01:30:33.733000,225.0,218.0,52.0,191.0,False,SOFT,2.0,True,Mercedes,0 days 01:28:37.399000,1.0,3.0,2019,Italian Grand Prix,False
A ALBON,23,0 days 00:01:29.351000,4.0,2.0,0 days 00:00:31.355000,0 days 00:00:40.335000,0 days 00:00:17.661000,0 days 00:39:59.079000,0 days 00:40:39.414000,0 days 00:40:57.075000,276.0,308.0,269.0,303.0,True,SOFT,4.0,False,Red Bull Racing,0 days 00:39:27.724000,1.0,6.0,2019,Japanese Grand Prix,False
A ALBON,23,0 days 00:01:28.828000,9.0,4.0,0 days 00:00:31.103000,0 days 00:00:40.107000,0 days 00:00:17.618000,0 days 01:01:06.808000,0 days 01:01:46.915000,0 days 01:02:04.533000,278.0,307.0,267.0,307.0,True,SOFT,4.0,False,Red Bull Racing,0 days 01:00:35.705000,1.0,6.0,2019,Japanese Grand Prix,False
A ALBON,23,0 days 00:01:28.156000,12.0,5.0,0 days 00:00:30.594000,0 days 00:00:39.938000,0 days 00:00:17.624000,0 days 01:10:07.188000,0 days 01:10:47.126000,0 days 01:11:04.750000,281.0,309.0,270.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:09:36.594000,1.0,6.0,2019,Japanese Grand Prix,False
A ALBON,23,0 days 00:01:28.056000,15.0,6.0,0 days 00:00:30.545000,0 days 00:00:39.775000,0 days 00:00:17.736000,0 days 01:22:42.044000,0 days 01:23:21.819000,0 days 01:23:39.555000,280.0,308.0,269.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:22:11.499000,1.0,6.0,2019,Japanese Grand Prix,False
A ALBON,23,0 days 00:01:27.851000,18.0,7.0,0 days 00:00:30.597000,0 days 00:00:39.634000,0 days 00:00:17.620000,0 days 01:30:48.044000,0 days 01:31:27.678000,0 days 01:31:45.298000,280.0,309.0,269.0,306.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:30:17.447000,1.0,6.0,2019,Japanese Grand Prix,False
A GIOVINAZZI,99,0 days 00:01:30.558000,3.0,2.0,0 days 00:00:31.866000,0 days 00:00:40.859000,0 days 00:00:17.833000,0 days 00:28:06.431000,0 days 00:28:47.290000,0 days 00:29:05.123000,280.0,308.0,270.0,306.0,True,SOFT,3.0,False,Alfa Romeo Racing,0 days 00:27:34.565000,1.0,11.0,2019,Japanese Grand Prix,False
A GIOVINAZZI,99,0 days 00:01:29.604000,8.0,4.0,0 days 00:00:31.364000,0 days 00:00:40.517000,0 days 00:00:17.723000,0 days 00:47:17.679000,0 days 00:47:58.196000,0 days 00:48:15.919000,278.0,307.0,272.0,304.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:46:46.315000,1.0,11.0,2019,Japanese Grand Prix,False
A GIOVINAZZI,99,0 days 00:01:29.682000,11.0,5.0,0 days 00:00:31.358000,0 days 00:00:40.497000,0 days 00:00:17.827000,0 days 01:00:00.839000,0 days 01:00:41.336000,0 days 01:00:59.163000,280.0,307.0,273.0,306.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:59:29.481000,1.0,11.0,2019,Japanese Grand Prix,False
A GIOVINAZZI,99,0 days 00:01:29.254000,14.0,6.0,0 days 00:00:31.015000,0 days 00:00:40.571000,0 days 00:00:17.668000,0 days 01:09:55.342000,0 days 01:10:35.913000,0 days 01:10:53.581000,282.0,307.0,273.0,306.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 01:09:24.327000,1.0,11.0,2019,Japanese Grand Prix,False
C LECLERC,16,0 days 00:01:28.405000,6.0,3.0,0 days 00:00:30.847000,0 days 00:00:40.089000,0 days 00:00:17.469000,0 days 00:39:36.861000,0 days 00:40:16.950000,0 days 00:40:34.419000,282.0,313.0,273.0,311.0,True,SOFT,4.0,False,Ferrari,0 days 00:39:06.014000,1.0,2.0,2019,Japanese Grand Prix,False
C LECLERC,16,0 days 00:01:28.179000,9.0,4.0,0 days 00:00:30.826000,0 days 00:00:39.834000,0 days 00:00:17.519000,0 days 00:59:29.811000,0 days 01:00:09.645000,0 days 01:00:27.164000,284.0,312.0,273.0,312.0,True,SOFT,2.0,True,Ferrari,0 days 00:58:58.985000,1.0,2.0,2019,Japanese Grand Prix,False
C LECLERC,16,0 days 00:01:27.535000,12.0,5.0,0 days 00:00:30.639000,0 days 00:00:39.535000,0 days 00:00:17.361000,0 days 01:22:02.705000,0 days 01:22:42.240000,0 days 01:22:59.601000,284.0,314.0,274.0,312.0,True,SOFT,2.0,True,Ferrari,0 days 01:21:32.066000,1.0,2.0,2019,Japanese Grand Prix,False
C LECLERC,16,0 days 00:01:27.253000,15.0,6.0,0 days 00:00:30.366000,0 days 00:00:39.346000,0 days 00:00:17.541000,0 days 01:30:21.652000,0 days 01:31:00.998000,0 days 01:31:18.539000,284.0,311.0,275.0,311.0,True,SOFT,2.0,True,Ferrari,0 days 01:29:51.286000,1.0,2.0,2019,Japanese Grand Prix,False
C SAINZ,55,0 days 00:01:29.018000,6.0,3.0,0 days 00:00:30.918000,0 days 00:00:40.277000,0 days 00:00:17.823000,0 days 00:39:30.592000,0 days 00:40:10.869000,0 days 00:40:28.692000,274.0,305.0,271.0,298.0,True,SOFT,2.0,True,McLaren,0 days 00:38:59.674000,1.0,7.0,2019,Japanese Grand Prix,False
C SAINZ,55,0 days 00:01:29.075000,11.0,5.0,0 days 00:00:30.932000,0 days 00:00:40.334000,0 days 00:00:17.809000,0 days 01:00:14.425000,0 days 01:00:54.759000,0 days 01:01:12.568000,273.0,303.0,271.0,299.0,True,SOFT,4.0,False,McLaren,0 days 00:59:43.493000,1.0,7.0,2019,Japanese Grand Prix,False
C SAINZ,55,0 days 00:01:28.577000,14.0,6.0,0 days 00:00:30.765000,0 days 00:00:40.274000,0 days 00:00:17.538000,0 days 01:09:40.079000,0 days 01:10:20.353000,0 days 01:10:37.891000,275.0,304.0,272.0,301.0,True,SOFT,2.0,True,McLaren,0 days 01:09:09.314000,1.0,7.0,2019,Japanese Grand Prix,False
C SAINZ,55,0 days 00:01:29.379000,17.0,7.0,0 days 00:00:31.178000,0 days 00:00:40.465000,0 days 00:00:17.736000,0 days 01:21:53.709000,0 days 01:22:34.174000,0 days 01:22:51.910000,273.0,305.0,270.0,303.0,True,SOFT,4.0,False,McLaren,0 days 01:21:22.531000,1.0,7.0,2019,Japanese Grand Prix,False
C SAINZ,55,0 days 00:01:28.304000,20.0,8.0,0 days 00:00:30.694000,0 days 00:00:40.073000,0 days 00:00:17.537000,0 days 01:29:57.079000,0 days 01:30:37.152000,0 days 01:30:54.689000,274.0,303.0,272.0,302.0,True,SOFT,2.0,True,McLaren,0 days 01:29:26.385000,1.0,7.0,2019,Japanese Grand Prix,False
D KVYAT,26,0 days 00:01:29.723000,3.0,2.0,0 days 00:00:31.484000,0 days 00:00:40.438000,0 days 00:00:17.801000,0 days 00:28:22.324000,0 days 00:29:02.762000,0 days 00:29:20.563000,280.0,309.0,270.0,306.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:27:50.840000,1.0,14.0,2019,Japanese Grand Prix,False
D KVYAT,26,0 days 00:01:30.304000,6.0,3.0,0 days 00:00:31.748000,0 days 00:00:40.687000,0 days 00:00:17.869000,0 days 00:39:54.478000,0 days 00:40:35.165000,0 days 00:40:53.034000,276.0,308.0,264.0,305.0,False,SOFT,5.0,False,Toro Rosso,0 days 00:39:22.730000,1.0,14.0,2019,Japanese Grand Prix,False
D KVYAT,26,0 days 00:01:29.790000,9.0,4.0,0 days 00:00:31.456000,0 days 00:00:40.441000,0 days 00:00:17.893000,0 days 00:47:52.481000,0 days 00:48:32.922000,0 days 00:48:50.815000,276.0,309.0,268.0,304.0,False,SOFT,2.0,True,Toro Rosso,0 days 00:47:21.025000,1.0,14.0,2019,Japanese Grand Prix,False
D KVYAT,26,0 days 00:01:29.650000,12.0,5.0,0 days 00:00:31.299000,0 days 00:00:40.456000,0 days 00:00:17.895000,0 days 01:00:20.263000,0 days 01:01:00.719000,0 days 01:01:18.614000,278.0,306.0,269.0,305.0,True,SOFT,3.0,False,Toro Rosso,0 days 00:59:48.964000,1.0,14.0,2019,Japanese Grand Prix,False
D KVYAT,26,0 days 00:01:29.563000,15.0,6.0,0 days 00:00:31.132000,0 days 00:00:40.571000,0 days 00:00:17.860000,0 days 01:10:01.462000,0 days 01:10:42.033000,0 days 01:10:59.893000,280.0,307.0,266.0,305.0,True,SOFT,2.0,True,Toro Rosso,0 days 01:09:30.330000,1.0,14.0,2019,Japanese Grand Prix,False
D RICCIARDO,3,0 days 00:01:30.494000,4.0,3.0,0 days 00:00:31.957000,0 days 00:00:40.847000,0 days 00:00:17.690000,0 days 00:39:20.915000,0 days 00:40:01.762000,0 days 00:40:19.452000,280.0,310.0,265.0,307.0,True,SOFT,3.0,False,Renault,0 days 00:38:48.958000,1.0,16.0,2019,Japanese Grand Prix,False
D RICCIARDO,3,0 days 00:01:29.822000,7.0,4.0,0 days 00:00:31.655000,0 days 00:00:40.456000,0 days 00:00:17.711000,0 days 00:47:12.900000,0 days 00:47:53.356000,0 days 00:48:11.067000,279.0,309.0,271.0,308.0,True,SOFT,2.0,True,Renault,0 days 00:46:41.245000,1.0,16.0,2019,Japanese Grand Prix,False
G RUSSELL,63,0 days 00:01:31.343000,3.0,2.0,0 days 00:00:32.050000,0 days 00:00:41.134000,0 days 00:00:18.159000,0 days 00:28:40.854000,0 days 00:29:21.988000,0 days 00:29:40.147000,273.0,301.0,267.0,298.0,True,SOFT,2.0,True,Williams,0 days 00:28:08.804000,1.0,18.0,2019,Japanese Grand Prix,False
G RUSSELL,63,0 days 00:01:30.970000,6.0,3.0,0 days 00:00:31.781000,0 days 00:00:40.968000,0 days 00:00:18.221000,0 days 00:40:10.867000,0 days 00:40:51.835000,0 days 00:41:10.056000,273.0,302.0,268.0,299.0,True,SOFT,3.0,False,Williams,0 days 00:39:39.086000,1.0,18.0,2019,Japanese Grand Prix,False
G RUSSELL,63,0 days 00:01:30.364000,9.0,4.0,0 days 00:00:31.500000,0 days 00:00:40.698000,0 days 00:00:18.166000,0 days 00:47:46.534000,0 days 00:48:27.232000,0 days 00:48:45.398000,274.0,302.0,267.0,297.0,True,SOFT,5.0,False,Williams,0 days 00:47:15.034000,1.0,18.0,2019,Japanese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:31.331000,3.0,2.0,0 days 00:00:31.909000,0 days 00:00:41.331000,0 days 00:00:18.091000,0 days 00:28:01.422000,0 days 00:28:42.753000,0 days 00:29:00.844000,280.0,306.0,271.0,304.0,True,SOFT,3.0,False,Alfa Romeo Racing,0 days 00:27:29.513000,1.0,13.0,2019,Japanese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:29.636000,8.0,4.0,0 days 00:00:31.375000,0 days 00:00:40.456000,0 days 00:00:17.805000,0 days 00:47:04.946000,0 days 00:47:45.402000,0 days 00:48:03.207000,278.0,306.0,271.0,307.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:46:33.571000,1.0,13.0,2019,Japanese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:29.466000,11.0,5.0,0 days 00:00:31.191000,0 days 00:00:40.487000,0 days 00:00:17.788000,0 days 00:59:50.218000,0 days 01:00:30.705000,0 days 01:00:48.493000,280.0,306.0,271.0,305.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:59:19.027000,1.0,13.0,2019,Japanese Grand Prix,False
K RAIKKONEN,7,0 days 00:01:29.358000,14.0,6.0,0 days 00:00:31.138000,0 days 00:00:40.543000,0 days 00:00:17.677000,0 days 01:09:46.902000,0 days 01:10:27.445000,0 days 01:10:45.122000,280.0,305.0,272.0,305.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 01:09:15.764000,1.0,13.0,2019,Japanese Grand Prix,False
L HAMILTON,44,0 days 00:01:29.489000,3.0,2.0,0 days 00:00:31.591000,0 days 00:00:40.432000,0 days 00:00:17.466000,0 days 00:39:15.316000,0 days 00:39:55.748000,0 days 00:40:13.214000,275.0,305.0,270.0,301.0,True,SOFT,3.0,False,Mercedes,0 days 00:38:43.725000,1.0,4.0,2019,Japanese Grand Prix,False
