DriverNumber,BroadcastName,TeamName,Position,Q1,Q2,Q3,Year,EventName,WetSession
22,Y TSUNODA,AlphaTauri,20.0,0 days 00:01:36.447000,,,2023,Las Vegas Grand Prix,False
1,M VERSTAPPEN,Red Bull Racing,1.0,0 days 00:01:24.160000,0 days 00:01:23.740000,0 days 00:01:23.445000,2023,Abu Dhabi Grand Prix,False
16,C LECLERC,Ferrari,2.0,0 days 00:01:24.459000,0 days 00:01:23.969000,0 days 00:01:23.584000,2023,Abu Dhabi Grand Prix,False
81,O PIASTRI,McLaren,3.0,0 days 00:01:24.487000,0 days 00:01:24.278000,0 days 00:01:23.782000,2023,Abu Dhabi Grand Prix,False
63,G RUSSELL,Mercedes,4.0,0 days 00:01:24.337000,0 days 00:01:24.013000,0 days 00:01:23.788000,2023,Abu Dhabi Grand Prix,False
4,L NORRIS,McLaren,5.0,0 days 00:01:24.368000,0 days 00:01:23.920000,0 days 00:01:23.816000,2023,Abu Dhabi Grand Prix,False
22,Y TSUNODA,AlphaTauri,6.0,0 days 00:01:24.286000,0 days 00:01:24.207000,0 days 00:01:23.968000,2023,Abu Dhabi Grand Prix,False
14,F ALONSO,Aston Martin,7.0,0 days 00:01:24.501000,0 days 00:01:24.131000,0 days 00:01:24.084000,2023,Abu Dhabi Grand Prix,False
27,N HULKENBERG,Haas F1 Team,8.0,0 days 00:01:24.425000,0 days 00:01:24.213000,0 days 00:01:24.108000,2023,Abu Dhabi Grand Prix,False
11,S PEREZ,Red Bull Racing,9.0,0 days 00:01:24.209000,0 days 00:01:24.116000,0 days 00:01:24.171000,2023,Abu Dhabi Grand Prix,False
10,P GASLY,Alpine,10.0,0 days 00:01:24.600000,0 days 00:01:24.078000,0 days 00:01:24.548000,2023,Abu Dhabi Grand Prix,False
44,L HAMILTON,Mercedes,11.0,0 days 00:01:24.437000,0 days 00:01:24.359000,,2023,Abu Dhabi Grand Prix,False
31,E OCON,Alpine,12.0,0 days 00:01:24.565000,0 days 00:01:24.391000,,2023,Abu Dhabi Grand Prix,False
18,L STROLL,Aston Martin,13.0,0 days 00:01:24.405000,0 days 00:01:24.422000,,2023,Abu Dhabi Grand Prix,False
23,A ALBON,Williams,14.0,0 days 00:01:24.298000,0 days 00:01:24.439000,,2023,Abu Dhabi Grand Prix,False
3,D RICCIARDO,AlphaTauri,15.0,0 days 00:01:24.461000,0 days 00:01:24.442000,,2023,Abu Dhabi Grand Prix,False
55,C SAINZ,Ferrari,16.0,0 days 00:01:24.738000,,,2023,Abu Dhabi Grand Prix,False
20,K MAGNUSSEN,Haas F1 Team,17.0,0 days 00:01:24.764000,,,2023,Abu Dhabi Grand Prix,False
77,V BOTTAS,Alfa Romeo,18.0,0 days 00:01:24.788000,,,2023,Abu Dhabi Grand Prix,False
24,G ZHOU,Alfa Romeo,19.0,0 days 00:01:25.159000,,,2023,Abu Dhabi Grand Prix,False
2,L SARGEANT,Williams,20.0,,,,2023,Abu Dhabi Grand Prix,False
